Feature,Importance
CASES_MM_7_t-0,0.2347099417686496
CASES_ACC_7_t-0,0.18855475091454355
CASES_ACC_14_t-0,0.11356258290727074
CASES_MM_14_t-0,0.11276310040553333
CASES_LAG_1_t-0,0.10997090893613702
CASES_LAG_2_t-0,0.06827696187847328
CASES_ACC_21_t-0,0.04637467886112136
CASES_LAG_3_t-0,0.037373399259985514
CASES_MM_21_t-0,0.034589726234806155
CASES_ACC_28_t-0,0.014351598165997652
CASES_MM_28_t-0,0.013405885352045533
CASES_LAG_4_t-0,0.010558082459466158
CASES_LAG_5_t-0,0.00790662473572264
CASES_LAG_6_t-0,0.007601758120247551
