Feature,Importance
CASES_MM_14_t-0,0.4049188
CASES_MM_21_t-0,0.18754028
CASES_MM_28_t-0,0.0880241
CASES_LAG_5_t-0,0.06204921
CASES_LAG_4_t-0,0.04750699
CASES_LAG_1_t-0,0.04611885
CASES_LAG_6_t-0,0.046090964
CASES_LAG_2_t-0,0.045220304
CASES_MM_7_t-0,0.042385336
CASES_LAG_3_t-0,0.030145207
CASES_ACC_14_t-0,0.0
CASES_ACC_7_t-0,0.0
CASES_ACC_21_t-0,0.0
CASES_ACC_28_t-0,0.0
