Feature,Importance
CASES_MM_7_t-0,0.12617526926830822
CASES_ACC_7_t-0,0.09565486493769765
CASES_MM_14_t-0,0.07562197519309813
CASES_ACC_14_t-0,0.07488272015203297
CASES_ACC_21_t-0,0.07372400280912429
CASES_MM_28_t-0,0.06812737722591433
CASES_MM_21_t-0,0.06382129345352258
CASES_ACC_28_t-0,0.05547891609420905
CASES_LAG_1_t-0,0.04519257684729517
CASES_LAG_2_t-0,0.028407964207431354
WEEK_OF_YEAR_t-0,0.02053210137241597
CASES_LAG_4_t-0,0.02051738267891665
CASES_LAG_5_t-0,0.016347282651331452
RH_MM_7_t-0,0.012778915180107576
RAIN_MM_28_t-0,0.012565759331171855
RH_MM_28_t-0,0.011442161672552756
RAIN_ACC_28_t-0,0.01095452845957984
RAIN_MM_7_t-0,0.010548636626845333
CASES_LAG_3_t-0,0.01045108438804511
RAIN_ACC_7_t-0,0.010098663945192272
TEM_AVG_MM_14_t-0,0.009410017158174029
TEMP_RANGE_MM_7_t-0,0.008944220940979419
RAIN_ACC_21_t-0,0.008490536294393886
RAIN_MM_21_t-0,0.00846231980191902
RH_MM_21_t-0,0.008439524801021874
TEM_AVG_MM_28_t-0,0.008405037684186796
CASES_LAG_6_t-0,0.008343507280294095
TEM_AVG_MM_7_t-0,0.00812307962382595
TEM_AVG_MM_21_t-0,0.00784072229527391
TEM_MAX_t-0,0.007054034723774723
RH_MIN_t-0,0.007030246097510472
RAIN_ACC_14_t-0,0.006512408924407689
TEMP_RANGE_MM_14_t-0,0.006308424833401491
RH_MM_14_t-0,0.006182513068603789
TEMP_RANGE_MM_28_t-0,0.005701725115567508
RAIN_MM_14_t-0,0.00555594740982256
TEMP_RANGE_MM_21_t-0,0.005518274361277915
TEM_AVG_t-0,0.005464359531800839
TEM_MIN_t-0,0.005272621446222038
RH_AVG_t-0,0.005024304934116432
RAIN_t-0,0.004840015332436512
RH_MAX_t-0,0.00465125337024202
TEMP_RANGE_t-0,0.0045542248531540526
SIGNIFICANT_RAIN_t-0,0.0002851547781098879
EXTREME_RAIN_t-0,0.00016768203867374107
IDEAL_TEMP_t-0,9.436680601676497e-05
EXTREME_TEMP_t-0,0.0
