Conjunto,MSE,RMSE,MAE,R2,MAPE (ign. zeros),SMAPE,Poisson_Deviance,Pearson
Treino,1.306178434488872,1.1428816362549852,0.09624594145200292,0.92440861551121,59.06494561923957,6.703882068382909,0.8940656744231211,0.987104096582146
Validação,1.218850736933267,1.10401573219464,0.11929391261580571,0.4894680062375695,78.17598407295557,8.424282072184106,1.4382262247320303,0.7106923470071519
Teste,2.4627243951568274,1.5693069792608543,0.276988290501804,0.5539105667581234,69.63857834875301,19.762150253621062,3.195468884468487,0.7618687269374353
