Conjunto,MSE,RMSE,MAE,R2,MAPE (ign. zeros),SMAPE,Poisson_Deviance,Pearson
Treino,0.07631928790243339,0.276259457580068,0.02113172648979828,0.518882553264347,83.52604468691261,2.556929834787874,0.5013241331465379,0.7471807529501971
Validação,2.851369696125866,1.6885999218660013,0.24849455254272687,0.4277480725991645,81.00993123661758,11.922743592164963,1.6131793612794687,0.6803573873500117
Teste,2.3743255943471753,1.5408846791201396,0.21782867485815727,0.3565535754324166,83.0274891336293,13.412624173781762,1.9465343399557573,0.6155394294394847
