Feature,Importance
CASES_MM_7_t-0,0.2120522181983079
CASES_ACC_7_t-0,0.1892373668165647
CASES_LAG_1_t-0,0.1481898841410471
CASES_ACC_14_t-0,0.1360754273438438
CASES_MM_14_t-0,0.09961696422874093
CASES_LAG_2_t-0,0.04974762146888659
CASES_MM_21_t-0,0.04607438064058141
CASES_LAG_3_t-0,0.04211896458647577
CASES_ACC_21_t-0,0.0331229976834733
CASES_ACC_28_t-0,0.02111896279448843
CASES_MM_28_t-0,0.012727516893518802
CASES_LAG_4_t-0,0.009378905412128597
CASES_LAG_5_t-0,0.0005387897919426224
CASES_LAG_6_t-0,0.0
