Feature,Importance
CASES_MM_7_t-0,0.3591832722708208
CASES_ACC_7_t-0,0.35433315323605347
CASES_LAG_1_t-0,0.08075399692015757
TEM_AVG_t-0,0.024292412225865773
CASES_LAG_2_t-0,0.022460560677964026
TEMP_RANGE_MM_28_t-0,0.008309025079755663
RH_MM_14_t-0,0.008232222608203634
WEEK_OF_YEAR_t-0,0.008231570374438947
CASES_LAG_3_t-0,0.007343915281712108
TEM_MAX_t-0,0.007174007862565705
CASES_LAG_6_t-0,0.006811215879415305
CASES_LAG_5_t-0,0.005755294725876316
TEM_MIN_t-0,0.005556036416255883
CASES_ACC_14_t-0,0.005384359491984545
CASES_MM_14_t-0,0.005301586501120286
RAIN_MM_7_t-0,0.0048709468137321235
RAIN_t-0,0.004782308874550338
RAIN_ACC_7_t-0,0.004751643582727006
CASES_LAG_4_t-0,0.004429567589214099
RH_MM_28_t-0,0.004030845134067403
TEMP_RANGE_t-0,0.0039887176061814255
RH_MM_7_t-0,0.0039775190996571095
CASES_ACC_21_t-0,0.0039492172464451495
CASES_MM_21_t-0,0.0038611817818742875
RH_MIN_t-0,0.0038499185072380145
RH_AVG_t-0,0.0036351843235743605
TEMP_RANGE_MM_21_t-0,0.0035982964105222277
RH_MAX_t-0,0.003544071382910981
TEMP_RANGE_MM_7_t-0,0.0033302310444421556
RAIN_ACC_14_t-0,0.003319086277303212
RAIN_MM_14_t-0,0.003227226288950025
TEMP_RANGE_MM_14_t-0,0.002943938879998027
RH_MM_21_t-0,0.002838440924861111
TEM_AVG_MM_14_t-0,0.002623240308095461
CASES_ACC_28_t-0,0.0025758608743901906
CASES_MM_28_t-0,0.0025653536994453673
TEM_AVG_MM_21_t-0,0.0025439064176193647
TEM_AVG_MM_7_t-0,0.0024186806924692415
TEM_AVG_MM_28_t-0,0.002040661563493718
RAIN_ACC_21_t-0,0.0017438855781516142
RAIN_MM_21_t-0,0.0017252401620917936
RAIN_MM_28_t-0,0.0015619558573739432
RAIN_ACC_28_t-0,0.001554841402992216
SIGNIFICANT_RAIN_t-0,0.0003681686786673898
EXTREME_RAIN_t-0,0.00013256316497327306
IDEAL_TEMP_t-0,7.871304404032159e-05
EXTREME_TEMP_t-0,1.595723575725337e-05
