Feature,Importance
CASES_MM_7_t-0,0.44383633
CASES_MM_21_t-0,0.22036815
CASES_LAG_2_t-0,0.065750495
CASES_LAG_5_t-0,0.058042467
CASES_LAG_4_t-0,0.047660097
CASES_LAG_6_t-0,0.04356759
CASES_LAG_1_t-0,0.03486615
CASES_MM_14_t-0,0.029188199
CASES_MM_28_t-0,0.02850417
CASES_LAG_3_t-0,0.028216401
CASES_ACC_7_t-0,0.0
CASES_ACC_14_t-0,0.0
CASES_ACC_21_t-0,0.0
CASES_ACC_28_t-0,0.0
