Feature,Importance
CASES_ACC_14_t-0,0.21638147521939116
CASES_MM_14_t-0,0.1722041190971399
CASES_ACC_21_t-0,0.12896573447555287
CASES_MM_21_t-0,0.12654909195252306
CASES_MM_28_t-0,0.09338655562330828
CASES_ACC_7_t-0,0.07944458055022936
CASES_MM_7_t-0,0.07316959146579095
CASES_ACC_28_t-0,0.05813237276558615
CASES_LAG_6_t-0,0.020288767069354348
CASES_LAG_5_t-0,0.014309086349462931
CASES_LAG_1_t-0,0.008939809565245085
CASES_LAG_4_t-0,0.00547277454077289
CASES_LAG_2_t-0,0.0027560413256429144
CASES_LAG_3_t-0,0.0
