Feature,Importance
CASES_MM_7_t-0,0.11359895976690694
CASES_ACC_7_t-0,0.10793559059606884
CASES_ACC_28_t-0,0.08474583278948977
CASES_MM_14_t-0,0.08026728169454717
CASES_MM_21_t-0,0.06780101682989188
CASES_ACC_14_t-0,0.06252518947339038
CASES_MM_28_t-0,0.06122425200680826
CASES_LAG_1_t-0,0.04505497050437938
CASES_ACC_21_t-0,0.04486077298881073
CASES_LAG_4_t-0,0.029368007785640568
CASES_LAG_2_t-0,0.024087942900136574
CASES_LAG_3_t-0,0.02189773319533197
WEEK_OF_YEAR_t-0,0.01800566290083786
CASES_LAG_5_t-0,0.017475150191606323
RH_MM_28_t-0,0.015901531316709322
TEM_AVG_MM_28_t-0,0.011622566439916786
RH_MM_7_t-0,0.01142463661675652
RAIN_ACC_28_t-0,0.010951393876296941
RAIN_MM_28_t-0,0.010256219299294557
RH_MM_21_t-0,0.00952104635879683
RAIN_MM_7_t-0,0.009500069081757618
TEMP_RANGE_MM_7_t-0,0.008910699241374428
CASES_LAG_6_t-0,0.008475326441373648
TEM_AVG_MM_14_t-0,0.008390811092240831
RAIN_ACC_7_t-0,0.008349802915024166
TEMP_RANGE_MM_28_t-0,0.007531148039852978
RAIN_MM_21_t-0,0.007341501828905948
TEM_AVG_MM_7_t-0,0.007013561817082775
TEM_AVG_MM_21_t-0,0.006861924428345188
RAIN_ACC_21_t-0,0.006807176917390983
TEMP_RANGE_MM_14_t-0,0.006592130067172361
RH_MM_14_t-0,0.00643451554630812
RAIN_MM_14_t-0,0.006270162161396532
RH_MIN_t-0,0.006018526342212656
RAIN_ACC_14_t-0,0.005849889435118282
TEM_MAX_t-0,0.005755115699363347
TEM_AVG_t-0,0.005614211947869052
TEMP_RANGE_MM_21_t-0,0.005211438508227874
TEMP_RANGE_t-0,0.005168202597679859
RH_AVG_t-0,0.0048551518665610124
TEM_MIN_t-0,0.004681934241143774
RH_MAX_t-0,0.004645154464964885
RAIN_t-0,0.004482480183830685
SIGNIFICANT_RAIN_t-0,0.0003336679888607595
EXTREME_RAIN_t-0,0.00022281361101062738
IDEAL_TEMP_t-0,0.00015682600331405868
EXTREME_TEMP_t-0,0.0
