Feature,Importance
CASES_ACC_14_t-0,0.1419086517061059
CASES_MM_28_t-0,0.1276695932919465
CASES_ACC_21_t-0,0.12511313871564655
CASES_MM_14_t-0,0.12232873674158684
CASES_ACC_28_t-0,0.11873019251449717
CASES_MM_21_t-0,0.11450309942660435
CASES_MM_7_t-0,0.09357003067506799
CASES_ACC_7_t-0,0.08594057617152717
CASES_LAG_6_t-0,0.014521680985064756
CASES_LAG_5_t-0,0.014403019591039143
CASES_LAG_3_t-0,0.013024638139491207
CASES_LAG_2_t-0,0.00986226668965158
CASES_LAG_1_t-0,0.00940464439064233
CASES_LAG_4_t-0,0.009019730961128476
