Feature,Importance
CASES_MM_14_t-0,0.19360407856745326
CASES_ACC_14_t-0,0.15456639941967432
CASES_ACC_21_t-0,0.15049229271865663
CASES_MM_21_t-0,0.1251774232265068
CASES_MM_7_t-0,0.10049858114906872
CASES_ACC_28_t-0,0.08908434696671313
CASES_ACC_7_t-0,0.07404926696950002
CASES_MM_28_t-0,0.07104187763603406
CASES_LAG_6_t-0,0.0265408823873091
CASES_LAG_5_t-0,0.013572878607954936
CASES_LAG_1_t-0,0.0009881084194571863
CASES_LAG_4_t-0,0.00031966188491788127
CASES_LAG_2_t-0,6.420204675397577e-05
CASES_LAG_3_t-0,0.0
