Conjunto,MSE,RMSE,MAE,R2,MAPE (ign. zeros),SMAPE,Poisson_Deviance,Pearson
Treino,0.5687096774193549,0.7541284223654183,0.12483870967741935,0.5130417458468706,62.51950242462576,10.544726974986137,1.2667108782370946,0.7390112083597068
Validação,12.857764876632801,3.585772563427971,0.7677793904208998,0.15221771869330558,72.4035890292608,28.251556445042986,3.8272415717114483,0.5009395658937889
Teste,2.9327354260089686,1.7125231169268835,0.4693572496263079,0.23071630268767362,63.52525458081014,38.05569831305302,3.066233411679818,0.5210774075445374
