Feature,Importance
CASES_ACC_14_t-0,0.1309598831419291
CASES_ACC_21_t-0,0.12690167304420513
CASES_MM_14_t-0,0.11716988225637066
CASES_MM_21_t-0,0.1095957912449902
CASES_ACC_28_t-0,0.10564800067429608
CASES_MM_28_t-0,0.09614921537390542
CASES_ACC_7_t-0,0.07198549564114679
CASES_MM_7_t-0,0.0659562983076606
CASES_LAG_6_t-0,0.04862650162836577
CASES_LAG_5_t-0,0.03193498635046421
CASES_LAG_1_t-0,0.029450342915420487
CASES_LAG_4_t-0,0.021074487512907768
CASES_LAG_2_t-0,0.020946601439964074
CASES_LAG_3_t-0,0.0169637968047433
WEEK_OF_YEAR_t-0,0.0034426727960088313
RH_MM_14_t-0,0.0004980615694811993
RH_MM_28_t-0,0.0004484849546398528
RH_MM_7_t-0,0.00034814380498925074
TEMP_RANGE_MM_28_t-0,0.00018852279070194925
TEM_AVG_MM_14_t-0,0.00018202231700023663
RAIN_ACC_28_t-0,0.00017922733373683803
RH_MAX_t-0,0.00016730129326036013
RAIN_MM_14_t-0,0.00016553073136410746
RH_MM_21_t-0,0.00016011368359498428
RAIN_MM_28_t-0,0.0001568272528563823
TEM_MIN_t-0,0.00012829057851953973
RAIN_ACC_14_t-0,0.00010160282667699737
RAIN_MM_21_t-0,9.922475662780405e-05
RAIN_ACC_21_t-0,9.068185955840023e-05
TEM_AVG_MM_28_t-0,7.948889307910562e-05
TEMP_RANGE_MM_21_t-0,3.7714316260674135e-05
TEM_AVG_MM_7_t-0,3.6066871592835425e-05
RAIN_ACC_7_t-0,3.157609367625409e-05
TEMP_RANGE_MM_14_t-0,2.6634911286654975e-05
TEM_AVG_MM_21_t-0,2.2665968117325256e-05
RH_MIN_t-0,2.1029172002113403e-05
RAIN_MM_7_t-0,1.2341096057831886e-05
TEM_AVG_t-0,8.684049668301646e-06
TEMP_RANGE_MM_7_t-0,4.133742872598859e-06
RH_AVG_t-0,0.0
TEM_MAX_t-0,0.0
RAIN_t-0,0.0
EXTREME_RAIN_t-0,0.0
IDEAL_TEMP_t-0,0.0
SIGNIFICANT_RAIN_t-0,0.0
TEMP_RANGE_t-0,0.0
EXTREME_TEMP_t-0,0.0
