Feature,Importance
CASES_MM_14_t-0,0.1383208721107486
CASES_MM_21_t-0,0.13777950221632626
CASES_MM_28_t-0,0.12281565794976498
CASES_ACC_14_t-0,0.11891306750917487
CASES_ACC_21_t-0,0.11822672344472414
CASES_ACC_7_t-0,0.10179987254668653
CASES_ACC_28_t-0,0.09675132565044425
CASES_MM_7_t-0,0.0906519791607496
CASES_LAG_6_t-0,0.017001781045500198
CASES_LAG_3_t-0,0.015280057306111093
CASES_LAG_5_t-0,0.01381997300235038
CASES_LAG_2_t-0,0.01083350030765955
CASES_LAG_4_t-0,0.009378804088059132
CASES_LAG_1_t-0,0.008426883661700503
