Conjunto,MSE,RMSE,MAE,R2,MAPE (ign. zeros),SMAPE,Poisson_Deviance,Pearson
Treino,0.19451612903225807,0.44103982703635514,0.07129032258064516,0.83344536173889,16.727658805457665,6.755366807368797,0.6066078565976418,0.9137640548344572
Validação,9.119013062409289,3.0197703658406363,0.6923076923076923,0.39873393459194484,84.93050071167085,24.79903845371717,2.8152880668640137,0.6840995157445682
Teste,2.4484304932735426,1.5647461433962835,0.4962630792227205,0.3577539774731954,82.58861817195151,33.75095512565557,3.243262657119319,0.6035854010194481
