Feature,Importance
CASES_MM_7_t-0,0.2089480193631506
CASES_ACC_7_t-0,0.20825674820280196
CASES_MM_14_t-0,0.10912315678283596
CASES_ACC_14_t-0,0.10670640666598309
CASES_LAG_1_t-0,0.10416389873218804
CASES_MM_21_t-0,0.05150094987306492
CASES_ACC_21_t-0,0.051038083075401
CASES_ACC_28_t-0,0.04547913589050525
CASES_LAG_2_t-0,0.03664535165065751
CASES_MM_28_t-0,0.03599322158443238
CASES_LAG_3_t-0,0.015353089197813531
CASES_LAG_6_t-0,0.01063120210858626
CASES_LAG_4_t-0,0.00928449274838005
CASES_LAG_5_t-0,0.006876244124199544
