Feature,Importance
CASES_ACC_28_t-0,0.1055847680775844
CASES_MM_21_t-0,0.09366537816760744
CASES_MM_14_t-0,0.07847714804117392
CASES_ACC_14_t-0,0.0779531355406
CASES_MM_28_t-0,0.07768026702322174
CASES_ACC_21_t-0,0.07373455922825549
CASES_MM_7_t-0,0.04956616014991519
CASES_ACC_7_t-0,0.049298817116089404
CASES_LAG_6_t-0,0.03146077688952906
CASES_LAG_5_t-0,0.016314907971079783
CASES_LAG_4_t-0,0.014867727342112638
RH_MM_28_t-0,0.014783852053018551
WEEK_OF_YEAR_t-0,0.013219621325571692
TEM_AVG_MM_7_t-0,0.011841989661881432
RH_MM_14_t-0,0.011465194815959872
RAIN_ACC_28_t-0,0.011162999018141046
TEM_AVG_MM_21_t-0,0.011156503880864851
RH_MM_21_t-0,0.011126560185136615
TEM_AVG_MM_14_t-0,0.01107401834322322
RH_MM_7_t-0,0.011073826810470056
RH_MAX_t-0,0.010925199270863977
RAIN_ACC_21_t-0,0.010835798306799767
RAIN_MM_21_t-0,0.010764861177536618
RAIN_MM_28_t-0,0.010636792848963367
TEMP_RANGE_MM_28_t-0,0.010394501332417863
TEM_AVG_t-0,0.010377829934755844
TEM_AVG_MM_28_t-0,0.010185899860061125
TEMP_RANGE_MM_21_t-0,0.009999380644869788
TEM_MIN_t-0,0.009889304344718465
TEMP_RANGE_MM_14_t-0,0.009855100640091197
RAIN_MM_7_t-0,0.0095948745969379
TEMP_RANGE_t-0,0.009573432888719804
TEMP_RANGE_MM_7_t-0,0.00955710517095959
RAIN_ACC_14_t-0,0.009541730350262973
RAIN_ACC_7_t-0,0.009443306120913278
RAIN_t-0,0.00938266719123344
RAIN_MM_14_t-0,0.009308449230213558
RH_AVG_t-0,0.00919316355941788
TEM_MAX_t-0,0.009136433953905655
RH_MIN_t-0,0.008982809665817127
CASES_LAG_2_t-0,0.008957397224174981
CASES_LAG_1_t-0,0.008692037165573954
CASES_LAG_3_t-0,0.007559939428314861
SIGNIFICANT_RAIN_t-0,0.000804019298641273
IDEAL_TEMP_t-0,0.0006134732827819091
EXTREME_RAIN_t-0,0.0002862808696172245
EXTREME_TEMP_t-0,0.0
