Conjunto,MSE,RMSE,MAE,R2,MAPE (ign. zeros),SMAPE,Poisson_Deviance,Pearson
Treino,0.14489908229589635,0.38065612079132044,0.026802314339684382,0.749606458569178,80.6005022483878,2.4177537979766606,0.3925133420019903,0.8734194751855775
Validação,0.08069463814152286,0.2840680167521906,0.021887832042807115,0.2710899290825671,83.12775922823535,2.468533382311856,0.44480323903726376,0.524432157441509
Teste,0.15229419703103914,0.3902488911336445,0.04911530964162543,0.34328988874687094,80.6452515206656,5.924326869102387,1.0766283425047785,0.587474718456145
