Conjunto,MSE,RMSE,MAE,R2,MAPE (ign. zeros),SMAPE,Poisson_Deviance,Pearson
Treino,0.0011858323309875119,0.0344359162937116,0.001020436040737697,0.9970804192652746,1.1072208141074016,0.05536183096601806,0.0013225284482495535,0.9986000768561833
Validação,0.006482749975376295,0.08051552630006398,0.0013431111827437075,0.897425570102077,2.678766428646182,0.06342159112290519,0.005194616068432965,0.9505669944856869
Teste,0.12069495557286676,0.34741179538534206,0.01211784755986545,0.7339728015714535,3.927242301829069,0.38688165611260866,0.03162291317355334,0.8676937387141329
