Conjunto,MSE,RMSE,MAE,R2,MAPE (ign. zeros),SMAPE,Poisson_Deviance,Pearson
Treino,0.05538555691554468,0.23534136252589488,0.009449924400604794,0.7512159311814303,0.0,0.9611923103864104,0.018899848997624022,0.8948091834616829
Validação,3.1486184257990044,1.7744346778055833,0.2408195656879013,0.3898484334880613,49.994078637440055,9.500436327633151,0.45598911828142497,0.6336805916334183
Teste,2.6580333309285042,1.6303476104587342,0.21138445999567132,0.3046245740653237,47.19477121284568,10.750160236931366,0.41106885338534405,0.5535012985313692
