Feature,Importance
CASES_MM_28_t-0,0.09861147756542653
CASES_ACC_28_t-0,0.09851644468108686
CASES_MM_21_t-0,0.0912751299835823
CASES_ACC_14_t-0,0.08071670699159612
CASES_ACC_21_t-0,0.0794714629850616
CASES_MM_14_t-0,0.06139847479726694
CASES_MM_7_t-0,0.060777180184364434
CASES_ACC_7_t-0,0.048612213963957276
CASES_LAG_6_t-0,0.021294724604647233
RH_MM_28_t-0,0.015306706592799582
CASES_LAG_1_t-0,0.015234655092827211
CASES_LAG_5_t-0,0.013264467537216386
WEEK_OF_YEAR_t-0,0.012780951198695224
RAIN_MM_28_t-0,0.011918859717176825
TEM_AVG_MM_21_t-0,0.01175444632039534
TEM_AVG_MM_7_t-0,0.011478001203334687
RH_MM_21_t-0,0.011439244601017215
RH_MAX_t-0,0.01130262351736488
RAIN_MM_21_t-0,0.01090138056148161
TEM_AVG_MM_14_t-0,0.010694316019922637
RH_MM_14_t-0,0.010536472696020479
RAIN_ACC_21_t-0,0.010383305366805658
RAIN_ACC_28_t-0,0.01035465592881933
RH_MM_7_t-0,0.010308396122511634
TEMP_RANGE_MM_14_t-0,0.010249896188817347
RAIN_t-0,0.010144989272562662
TEM_MIN_t-0,0.010122200722628597
TEMP_RANGE_MM_28_t-0,0.010066055153032213
CASES_LAG_3_t-0,0.009952673652359011
TEM_MAX_t-0,0.009909587190922423
TEM_AVG_MM_28_t-0,0.00987957573700272
TEM_AVG_t-0,0.009849448916014655
TEMP_RANGE_MM_21_t-0,0.00976065416400112
TEMP_RANGE_MM_7_t-0,0.009569656526240792
RH_AVG_t-0,0.00951751780333662
RAIN_ACC_7_t-0,0.009369819412757113
RH_MIN_t-0,0.00933827128968527
RAIN_MM_7_t-0,0.00916607068529321
TEMP_RANGE_t-0,0.009148083865375904
RAIN_ACC_14_t-0,0.009115260477262686
RAIN_MM_14_t-0,0.008869715711642183
CASES_LAG_2_t-0,0.008231140161141291
CASES_LAG_4_t-0,0.00801187314135813
IDEAL_TEMP_t-0,0.000664522505831173
SIGNIFICANT_RAIN_t-0,0.000613851120181165
EXTREME_RAIN_t-0,0.00011683806917573333
EXTREME_TEMP_t-0,0.0
