Conjunto,MSE,RMSE,MAE,R2,MAPE (ign. zeros),SMAPE,Poisson_Deviance,Pearson
Treino,0.03538812785388128,0.18811732470424217,0.019132420091324202,0.4277313835683296,78.48052946668864,2.5087212632979257,0.4459846735503633,0.6832021412070102
Validação,3.0818299898975323,1.7555141668176684,0.2459229326021071,0.11187910817508562,69.57832059335414,15.783379880066947,2.0913587047194713,0.3799760651504085
Teste,0.27218934911242604,0.521717691009636,0.0900562851782364,0.15974081521272288,79.88004013866083,10.011854295212697,1.6954395649750993,0.4051324995586091
