Feature,Importance
CASES_ACC_7_t-0,0.16082497949854663
CASES_MM_7_t-0,0.131858746846314
CASES_LAG_1_t-0,0.1150509158423618
CASES_MM_14_t-0,0.09134409530689881
CASES_LAG_3_t-0,0.0885998825860215
CASES_MM_21_t-0,0.0682563004658416
CASES_ACC_14_t-0,0.065908717913038
CASES_LAG_2_t-0,0.05811892267768967
CASES_ACC_21_t-0,0.05354141203569975
CASES_LAG_4_t-0,0.052549632295167764
CASES_ACC_28_t-0,0.030422507706880108
CASES_MM_28_t-0,0.029226792459594187
CASES_LAG_5_t-0,0.020202696852126917
CASES_LAG_6_t-0,0.016733132772011043
RAIN_ACC_28_t-0,0.0026937007442387846
RAIN_MM_28_t-0,0.0019492328794755035
WEEK_OF_YEAR_t-0,0.001895615625598472
RAIN_ACC_14_t-0,0.0018298506200764245
RAIN_ACC_21_t-0,0.0012700239833380537
RAIN_MM_21_t-0,0.0012501255615269442
RAIN_MM_14_t-0,0.0010047897838854002
TEMP_RANGE_MM_28_t-0,0.0008670643511601309
RAIN_MM_7_t-0,0.0008611703799872973
RH_MM_28_t-0,0.0007086494913754085
RAIN_ACC_7_t-0,0.0006171813575818175
RH_MM_21_t-0,0.0004825100628337243
TEMP_RANGE_MM_21_t-0,0.00035795700239520735
TEMP_RANGE_MM_7_t-0,0.0002658259853103736
TEM_AVG_MM_7_t-0,0.00019267355955058951
TEM_AVG_MM_28_t-0,0.00018950059656465718
TEM_AVG_MM_21_t-0,0.00016989584375997534
TEMP_RANGE_MM_14_t-0,0.000161420560306549
TEM_AVG_MM_14_t-0,0.0001601428563300324
RH_MM_14_t-0,8.085731260554991e-05
TEM_AVG_t-0,7.05192205172197e-05
RAIN_t-0,5.5804326222236016e-05
TEM_MIN_t-0,5.300987666733916e-05
RH_MIN_t-0,4.8754549538148976e-05
TEMP_RANGE_t-0,3.6793677438091116e-05
RH_MAX_t-0,3.6480777306179766e-05
RH_AVG_t-0,2.6636868427937855e-05
RH_MM_7_t-0,2.5076887790294084e-05
TEM_MAX_t-0,0.0
EXTREME_RAIN_t-0,0.0
SIGNIFICANT_RAIN_t-0,0.0
IDEAL_TEMP_t-0,0.0
EXTREME_TEMP_t-0,0.0
