Feature,Importance
CASES_MM_7_t-0,0.1514471318988851
CASES_ACC_7_t-0,0.15109924304362501
CASES_LAG_1_t-0,0.10251761462866556
CASES_MM_14_t-0,0.10005066727466311
CASES_ACC_14_t-0,0.0850156004573756
CASES_MM_21_t-0,0.06435661645335078
CASES_LAG_2_t-0,0.06266411361031789
CASES_ACC_21_t-0,0.055217591445820585
CASES_LAG_3_t-0,0.0471377389341518
CASES_ACC_28_t-0,0.03461082877975166
CASES_MM_28_t-0,0.028447152319716857
CASES_LAG_4_t-0,0.027606436463740815
CASES_LAG_5_t-0,0.017918390342045287
CASES_LAG_6_t-0,0.010832599315502917
WEEK_OF_YEAR_t-0,0.004285829227490993
RAIN_MM_14_t-0,0.0037392170393369638
RAIN_ACC_14_t-0,0.0034976355777357722
RAIN_MM_28_t-0,0.002832761308267329
RH_MM_28_t-0,0.002728793076692106
RAIN_ACC_28_t-0,0.0025308405647493687
TEMP_RANGE_MM_28_t-0,0.0023718701290097754
RAIN_MM_7_t-0,0.0022724821154706545
RAIN_ACC_7_t-0,0.0021836855668711883
TEM_AVG_MM_7_t-0,0.002172520338568916
TEM_AVG_MM_28_t-0,0.002144074107714198
RH_MM_21_t-0,0.0021113949797531696
TEM_AVG_MM_14_t-0,0.0021068221625148245
RAIN_ACC_21_t-0,0.0020285599029990662
RAIN_MM_21_t-0,0.001952194205128066
TEMP_RANGE_MM_7_t-0,0.0018593418388979852
TEM_AVG_MM_21_t-0,0.0018542150024711615
TEMP_RANGE_MM_21_t-0,0.0018187671927578693
TEMP_RANGE_MM_14_t-0,0.0017733541930110028
TEM_MIN_t-0,0.0017276525642700151
TEM_AVG_t-0,0.0016620487148386353
RH_MM_14_t-0,0.0015401358891775439
TEMP_RANGE_t-0,0.0014961695562991531
RH_MAX_t-0,0.0013847130504755429
RH_MM_7_t-0,0.0013661669048806078
RH_AVG_t-0,0.0013596280112530546
RAIN_t-0,0.0013535751053726623
TEM_MAX_t-0,0.0013486863962221519
RH_MIN_t-0,0.0012220971730044527
IDEAL_TEMP_t-0,0.00014299988043654584
EXTREME_RAIN_t-0,0.0001083178961770921
SIGNIFICANT_RAIN_t-0,0.00010160803431627676
EXTREME_TEMP_t-0,1.1732622279029239e-07
