Feature,Importance
CASES_ACC_7_t-0,0.2184319347592189
CASES_MM_7_t-0,0.2002441497277673
CASES_ACC_14_t-0,0.1328085870735849
CASES_LAG_1_t-0,0.12343610707101796
CASES_MM_14_t-0,0.10263526159120703
CASES_LAG_2_t-0,0.06415825637101243
CASES_ACC_21_t-0,0.045139428040116426
CASES_LAG_3_t-0,0.04459765334010678
CASES_MM_21_t-0,0.03656793598001046
CASES_ACC_28_t-0,0.013939639754161001
CASES_LAG_4_t-0,0.012077826245860459
CASES_MM_28_t-0,0.005095949495810101
CASES_LAG_5_t-0,0.0008672705501263648
CASES_LAG_6_t-0,0.0
