Feature,Importance
CASES_ACC_7_t-0,0.20097246557950108
CASES_MM_7_t-0,0.18285368580793238
CASES_MM_14_t-0,0.12863421962835586
CASES_ACC_14_t-0,0.12669649820272846
CASES_LAG_1_t-0,0.0977546701887223
CASES_ACC_21_t-0,0.05911501340198038
CASES_MM_21_t-0,0.05422002163230155
CASES_LAG_2_t-0,0.052122115262498235
CASES_ACC_28_t-0,0.02870822330454608
CASES_MM_28_t-0,0.026310314065900533
CASES_LAG_3_t-0,0.01630541581449652
CASES_LAG_4_t-0,0.01009596218173854
CASES_LAG_6_t-0,0.00975004820276146
CASES_LAG_5_t-0,0.006461346726536655
