Feature,Importance
CASES_ACC_7_t-0,0.13584649259615095
CASES_MM_7_t-0,0.13483488569410632
CASES_LAG_1_t-0,0.12127490257353529
CASES_MM_14_t-0,0.1093133081742138
CASES_ACC_14_t-0,0.09037523746094754
CASES_LAG_2_t-0,0.0765019866778911
CASES_MM_21_t-0,0.062459631696334124
CASES_ACC_21_t-0,0.049933425269398694
CASES_ACC_28_t-0,0.04823801414796286
CASES_LAG_3_t-0,0.04271278064926454
CASES_MM_28_t-0,0.04108104629504965
CASES_LAG_5_t-0,0.02619804473538165
CASES_LAG_4_t-0,0.024605598071220747
CASES_LAG_6_t-0,0.019481502449516044
RAIN_ACC_28_t-0,0.002409102221544357
RAIN_MM_28_t-0,0.0021953541061651093
RAIN_MM_14_t-0,0.0016876701698860113
WEEK_OF_YEAR_t-0,0.0016180823179926748
RAIN_ACC_14_t-0,0.0013872063243095258
RAIN_MM_7_t-0,0.0012452532724251625
RH_MM_28_t-0,0.0010124838209162603
RAIN_ACC_21_t-0,0.000941253035743546
RAIN_MM_21_t-0,0.0009296005777142008
RAIN_ACC_7_t-0,0.0007883262408034313
TEMP_RANGE_MM_28_t-0,0.0005508064245656768
TEMP_RANGE_MM_7_t-0,0.0003576417455789657
RH_MM_21_t-0,0.0002893920326434966
TEM_AVG_MM_21_t-0,0.0002633703501786951
TEM_AVG_MM_28_t-0,0.00023704320759392183
TEM_AVG_MM_7_t-0,0.0002220824790240885
TEMP_RANGE_MM_21_t-0,0.00019588706834374516
RH_MM_7_t-0,0.000184442235311129
TEM_AVG_MM_14_t-0,0.00018121041382832426
TEM_MIN_t-0,0.00010387024395672638
RH_MM_14_t-0,7.664517095563093e-05
TEM_AVG_t-0,6.389928583357589e-05
RH_MAX_t-0,6.016186370622587e-05
TEMP_RANGE_MM_14_t-0,5.3856671344477176e-05
RAIN_t-0,4.6949373801881044e-05
TEM_MAX_t-0,4.155285486004774e-05
RH_MIN_t-0,0.0
RH_AVG_t-0,0.0
EXTREME_RAIN_t-0,0.0
IDEAL_TEMP_t-0,0.0
SIGNIFICANT_RAIN_t-0,0.0
TEMP_RANGE_t-0,0.0
EXTREME_TEMP_t-0,0.0
