Conjunto,MSE,RMSE,MAE,R2,MAPE (ign. zeros),SMAPE,Poisson_Deviance,Pearson
Treino,0.003195477763174747,0.056528557059018825,0.002153424247529484,0.9941754077309202,6.63830475631567,0.12182772972344602,0.010532678722200907,0.9971309249594975
Validação,0.017598938808201747,0.13266099203685214,0.004682876004190606,0.8272976806324079,14.459527322206311,0.33301463031906425,0.03940443920172927,0.9119833399167163
Teste,0.03086134099163703,0.17567396219029452,0.00968464614985365,0.8486869625740137,13.662972249790664,0.7869422007631979,0.09187038510473167,0.9241136816479019
