Feature,Importance
CASES_ACC_21_t-0,0.13737812040748895
CASES_ACC_28_t-0,0.12570243073885207
CASES_MM_21_t-0,0.12408265567904826
CASES_ACC_14_t-0,0.11961230569500454
CASES_MM_14_t-0,0.11945177557584218
CASES_MM_28_t-0,0.11165004612745281
CASES_MM_7_t-0,0.0974815899478143
CASES_ACC_7_t-0,0.09168185991835773
CASES_LAG_6_t-0,0.0193136470271665
CASES_LAG_3_t-0,0.013324298814503045
CASES_LAG_5_t-0,0.012886019332299627
CASES_LAG_2_t-0,0.009826768625254627
CASES_LAG_4_t-0,0.008968227619369192
CASES_LAG_1_t-0,0.008640254491546146
