Feature,Importance
CASES_MM_14_t-0,0.1481953862521497
CASES_ACC_14_t-0,0.12915394864890384
CASES_MM_21_t-0,0.11210740683788177
CASES_ACC_21_t-0,0.10806529462453277
CASES_ACC_28_t-0,0.09164092916103019
CASES_MM_7_t-0,0.09145085966829108
CASES_MM_28_t-0,0.08661351825875534
CASES_ACC_7_t-0,0.06522964249293349
CASES_LAG_6_t-0,0.04698558561269061
CASES_LAG_5_t-0,0.0315709679956885
CASES_LAG_1_t-0,0.031412114397574145
CASES_LAG_3_t-0,0.019110247527897375
CASES_LAG_2_t-0,0.01748672398988939
CASES_LAG_4_t-0,0.013974315146711798
WEEK_OF_YEAR_t-0,0.0022261278489991623
RH_MM_21_t-0,0.0008866070402283572
RAIN_ACC_21_t-0,0.000722451384084808
RH_MM_28_t-0,0.0006239322883606914
TEM_AVG_MM_14_t-0,0.0005673739609446587
RH_MM_14_t-0,0.00041680464631759894
RAIN_ACC_28_t-0,0.0003943452639265215
TEMP_RANGE_MM_28_t-0,0.0002792464421243079
RH_MAX_t-0,0.00022270384487398844
RAIN_MM_28_t-0,0.00016444542966342627
RH_MM_7_t-0,0.00011068865153141764
TEMP_RANGE_MM_21_t-0,7.736786520541627e-05
TEM_AVG_MM_28_t-0,5.129136794426712e-05
TEM_MIN_t-0,5.128323180183492e-05
RAIN_MM_7_t-0,3.613289003446434e-05
TEM_AVG_MM_7_t-0,2.9471055269203242e-05
RH_AVG_t-0,2.477883834485423e-05
RAIN_ACC_14_t-0,2.2844483854370206e-05
TEMP_RANGE_MM_14_t-0,2.1844233261396475e-05
RAIN_MM_21_t-0,2.0388076227005097e-05
RAIN_MM_14_t-0,1.7622835093186278e-05
RAIN_ACC_7_t-0,1.2818624899627268e-05
TEM_AVG_t-0,6.068194775662205e-06
TEM_AVG_MM_21_t-0,5.837916956656718e-06
TEM_MAX_t-0,5.664825325404327e-06
TEMP_RANGE_MM_7_t-0,4.918145021853477e-06
RH_MIN_t-0,0.0
RAIN_t-0,0.0
EXTREME_RAIN_t-0,0.0
IDEAL_TEMP_t-0,0.0
SIGNIFICANT_RAIN_t-0,0.0
TEMP_RANGE_t-0,0.0
EXTREME_TEMP_t-0,0.0
