Feature,Importance
CASES_MM_14_t-0,0.13367156346353595
CASES_ACC_14_t-0,0.13210445870533155
CASES_ACC_21_t-0,0.10731697798179674
CASES_MM_21_t-0,0.10458943472450363
CASES_ACC_28_t-0,0.09945445279980741
CASES_MM_28_t-0,0.08157963658368143
CASES_MM_7_t-0,0.07957560507059262
CASES_ACC_7_t-0,0.07546236311437982
CASES_LAG_6_t-0,0.046899257790248915
CASES_LAG_5_t-0,0.03625679341342177
CASES_LAG_4_t-0,0.02562975468602864
CASES_LAG_1_t-0,0.024904236534755375
CASES_LAG_2_t-0,0.02450351312104087
CASES_LAG_3_t-0,0.020294405213110933
WEEK_OF_YEAR_t-0,0.0025636164852728214
RH_MM_28_t-0,0.0015749098285470573
RH_MAX_t-0,0.0007877154587650568
RAIN_ACC_28_t-0,0.0005071528614541855
RH_MM_21_t-0,0.0004479261844093215
RH_MM_7_t-0,0.00031963020928840556
TEM_AVG_MM_14_t-0,0.000250589711857012
RAIN_MM_28_t-0,0.0001915234909125824
TEMP_RANGE_MM_28_t-0,0.00017837542708131564
RAIN_ACC_21_t-0,0.00017399926143182433
RAIN_MM_21_t-0,0.00014734543021373636
RH_MM_14_t-0,0.00014367705311144462
TEMP_RANGE_MM_21_t-0,8.820331803933427e-05
RH_AVG_t-0,6.817502947790933e-05
TEM_AVG_MM_7_t-0,5.401677667400332e-05
TEMP_RANGE_MM_14_t-0,4.1805608101532335e-05
TEM_MIN_t-0,3.558392177374894e-05
RAIN_ACC_14_t-0,3.537616249904417e-05
TEM_AVG_MM_28_t-0,3.060970962256708e-05
RH_MIN_t-0,2.9161406201813207e-05
RAIN_MM_14_t-0,2.773854156396726e-05
TEM_MAX_t-0,2.1928758733244822e-05
RAIN_ACC_7_t-0,1.889389317954446e-05
TEMP_RANGE_MM_7_t-0,1.0048252401012747e-05
TEM_AVG_MM_21_t-0,9.544017151919052e-06
TEM_AVG_t-0,0.0
RAIN_t-0,0.0
RAIN_MM_7_t-0,0.0
SIGNIFICANT_RAIN_t-0,0.0
IDEAL_TEMP_t-0,0.0
EXTREME_TEMP_t-0,0.0
EXTREME_RAIN_t-0,0.0
TEMP_RANGE_t-0,0.0
