,CASES,TEM_AVG_ERA5,TEM_MIN_ERA5,TEM_MAX_ERA5,RAIN_ERA5,IDEAL_TEMP_ERA5,EXTREME_TEMP_ERA5,SIGNIFICANT_RAIN_ERA5,EXTREME_RAIN_ERA5,TEM_AVG_ERA5_MM_7,CASES_MM_7,CASES_ACC_7,RAIN_ERA5_ACC_7,RAIN_ERA5_MM_7,TEM_AVG_ERA5_MM_14,CASES_MM_14,CASES_ACC_14,RAIN_ERA5_ACC_14,RAIN_ERA5_MM_14,TEM_AVG_ERA5_MM_21,CASES_MM_21,CASES_ACC_21,RAIN_ERA5_ACC_21,RAIN_ERA5_MM_21,TEM_AVG_ERA5_MM_28,CASES_MM_28,CASES_ACC_28,RAIN_ERA5_ACC_28,RAIN_ERA5_MM_28,TEMP_RANGE_ERA5,TEMP_RANGE_ERA5_MM_7,TEMP_RANGE_ERA5_MM_14,TEMP_RANGE_ERA5_MM_21,TEMP_RANGE_ERA5_MM_28
37,0,25.40720342415949,22.543871540179396,29.476659011043353,0.040919623781610695,1,0,1,0,24.13210506812601,0.0,0.0,0.9024333461070626,0.1289190494438661,25.664435853203628,0.0,0.0,1.852557930051156,0.13232556643222543,25.144013669458175,0.0,0.0,3.2463093169592083,0.15458615795043848,24.73528214801783,0.0,0.0,4.365491573000166,0.1559104133214345,6.932787470863957,6.042242702388486,6.8532725404100985,6.566249971796489,6.289308828601457
38,0,26.046800250366857,22.964169686723892,30.00385907746977,0.06696272873750038,1,0,1,0,23.942742479275257,0.0,0.0,0.840869970217094,0.12012428145958486,25.66709210347594,0.0,0.0,1.85304702778067,0.13236050198433358,25.391040501228822,0.0,0.0,2.911389603747671,0.13863760017846052,24.786525587867036,0.0,0.0,4.4008007243063245,0.15717145443951158,7.0396893907458775,6.005651528346675,6.77359002342685,6.844728360389662,6.310792865515885
39,0,25.4458322755508,23.409137507087337,27.773842389789536,0.15929505824969947,1,0,0,1,24.01237883367944,0.0,0.0,0.739201967201746,0.10560028102882087,25.49308267115187,0.0,0.0,1.9909162964484983,0.14220830688917846,25.607444882712116,0.0,0.0,2.538585257331159,0.12088501225386471,24.81976241344397,0.0,0.0,4.501729169281646,0.16077604176005877,4.364704882702199,5.992816336500847,6.410509354500172,6.92661910144096,6.228560179848453
40,0,25.372610044102714,22.71838664015769,28.245916394966343,0.23696876734773922,1,0,0,1,24.40286960390628,0.0,0.0,0.6420673830866842,0.09172391186952632,25.26661398341705,0.0,0.0,2.2200800146486723,0.1585771439034766,25.70544837213946,0.0,0.0,2.7327094355287214,0.13012902073946292,24.890375486665057,0.0,0.0,4.669343022029579,0.16676225078677068,5.527529754808654,6.320570574380732,6.163966457885737,6.875536595687173,6.2908669413923315
41,0,25.951167193834294,23.041528910798036,29.83695807434924,0.07867264597182307,1,0,1,0,24.984387187011333,0.0,0.0,0.6339513747183813,0.0905644821026259,25.059270936144742,0.0,0.0,2.295871377028675,0.16399081264490536,25.722201999590702,0.0,0.0,2.7863746089675603,0.13268450518893143,24.97529057596356,0.0,0.0,4.326024355026289,0.15450086982236746,6.795429163551205,6.54868891623713,5.917602185276771,6.775402877685887,6.2813648113185865
42,0,25.503420228117818,22.016366909878684,29.845485862829833,0.021238020503526106,1,0,1,0,25.40593078225612,0.0,0.0,0.644152982168776,0.09202185459553944,24.97093360654771,0.0,0.0,2.0033822106695287,0.14309872933353776,25.646985762947516,0.0,0.0,2.8033053831118444,0.13349073252913546,25.02319684911783,0.0,0.0,4.1936023053156815,0.1497715109041315,7.8291189529511485,6.545077658870339,6.1340976535974665,6.633855994661598,6.399323597799766
43,0,24.697417315085602,20.615982215812323,29.829343977491533,0.024243320673378865,1,0,1,0,25.489207247316795,0.0,0.0,0.6283001652652779,0.08975716646646827,24.914748694342308,0.0,0.0,1.556210628449492,0.11115790203210658,25.59048470220361,0.0,0.0,2.629261590961636,0.12520293290293505,25.100380292716547,0.0,0.0,3.8976400945536103,0.13920143194834322,9.21336176167921,6.8146601967574645,6.4911280227122505,6.755197947103327,6.565323663678687
44,0,26.04045516965209,21.215059356575352,31.867485424357994,0.0053087976635062956,1,0,0,0,25.57967178238717,0.0,0.0,0.5926893391471734,0.08466990559245334,24.855888425256587,0.0,0.0,1.495122685254236,0.10679447751815972,25.636181162931475,0.0,0.0,2.4452472691983296,0.11644034615230141,25.25292819769042,0.0,0.0,3.838998656106382,0.13710709486094222,10.652426067782642,7.3460371391744195,6.694139920781453,7.017527406664873,6.761196763640972
45,0,25.19423713504989,22.958382973112066,28.422563442064757,0.15559078525314846,1,0,0,1,25.4578770516276,0.0,0.0,0.6813173956628216,0.09733105652326023,24.70030976545143,0.0,0.0,1.5221873658799157,0.10872766899142254,25.597353752859828,0.0,0.0,2.5343644234434914,0.12068402016397578,25.407749638828516,0.0,0.0,3.5927069994104923,0.12831096426466043,5.464180468952691,7.120964436061107,6.563307982203891,6.889381494304936,6.913787379307523
46,0,24.29735997602114,21.50226309004745,28.72469080537786,0.10021629022143602,1,0,1,0,25.29380958026622,0.0,0.0,0.6222386276345581,0.08889123251922258,24.65309420697283,0.0,0.0,1.361440594836304,0.09724575677402171,25.42665830752332,0.0,0.0,2.6131549240830565,0.12443594876585984,25.529036057100637,0.0,0.0,3.160823884965717,0.11288656732020418,7.2224277153304115,7.529210555007994,6.761013445754421,6.783409754669446,7.077266964832718
47,0,22.97555276152616,21.612515212546782,24.829014289109352,0.36715316378267876,1,0,0,1,24.951372825612427,0.0,0.0,0.7524230240694976,0.10748900343849965,24.677121214759353,0.0,0.0,1.3944904071561819,0.09960645765401299,25.16153359748218,0.0,0.0,2.9725030387181697,0.14154776374848427,25.5169294855077,0.0,0.0,3.4851324595982187,0.1244690164142221,3.2164990765625703,7.199063315258554,6.759816944819643,6.508998743676676,6.956418275580019
48,0,22.66404736891667,20.602885969217084,25.147588101635108,0.08361639304972582,1,0,1,0,24.481784279195626,0.0,0.0,0.7573667711474004,0.10819525302105719,24.73308573310348,0.0,0.0,1.3913181458657817,0.09937986756184156,24.86677538382837,0.0,0.0,3.0532381481760753,0.1453922927702893,25.41209756949193,0.0,0.0,3.5437413801149606,0.12656219214696288,4.544702132418024,6.877530882239528,6.7131098992383285,6.237578417597691,6.800934878824298
49,0,22.941708100993708,19.992235401230346,26.737716089395065,0.009607339055225886,1,0,0,0,24.11582540389218,0.0,0.0,0.7457360896991001,0.10653372709987144,24.76087809307415,0.0,0.0,1.3898890718678762,0.09927779084770545,24.685897538995867,0.0,0.0,2.7491183003686293,0.13091039525564901,25.26419567318368,0.0,0.0,3.5490414728109445,0.12675148117181945,6.745480688164719,6.722725415841467,6.633901537355903,6.3303069076788,6.656073349956565
50,0,23.302895475599655,21.281758845048728,26.37254400410029,0.15893849721259834,1,0,0,1,23.91660799825133,0.0,0.0,0.8804312662383196,0.1257758951769028,24.702907622784064,0.0,0.0,1.5087314315035973,0.10776653082168552,24.582035128978653,0.0,0.0,2.4366418946878117,0.11603056641370532,25.17201552621554,0.0,0.0,3.5096928571999557,0.12534617347142699,5.090785159051563,6.133785901180374,6.474223048968919,6.372013982201625,6.599844935622589
51,0,24.588116954693476,22.52590227159527,27.147659064213144,0.6493400963037486,1,0,0,1,23.7091311104001,0.0,0.0,1.524462564878562,0.21778036641122314,24.644401446393633,0.0,0.0,2.1171519040257354,0.15122513600183823,24.473635986971097,0.0,0.0,3.0195852501327978,0.1437897738158475,25.15441864979863,0.0,0.0,3.969709834076891,0.14177535121703183,4.621756792617873,5.272261719013978,6.309149429094199,6.220180520192295,6.581210984752149
52,0,27.167049630877386,23.633601082452003,31.410639612896603,0.043356124201802085,0,0,1,0,23.990961466946885,0.0,0.0,1.4122279038272156,0.20174684340388796,24.72441925928724,0.0,0.0,2.093545299490037,0.14953894996357406,24.463860332616584,0.0,0.0,2.9344152697071313,0.13973406046224435,25.19575568138159,0.0,0.0,3.9465923272707073,0.14094972597395383,7.7770385304445995,5.602670013512823,6.361817224786965,6.243095325973535,6.567703624106907
53,0,25.954618917743062,23.92293676304422,28.95098176398841,0.22920366031753586,1,0,0,1,24.22771274433573,0.0,0.0,1.5412152739233154,0.22017361056047363,24.760761162300977,0.0,0.0,2.1634539015578733,0.15453242153984809,24.511300386093797,0.0,0.0,2.9026558687596196,0.13822170803617237,25.126921916726424,0.0,0.0,4.154370198006371,0.14837036421451327,5.028045000944189,5.289186768600506,6.40919866180425,6.270404553369782,6.409854008152211
54,0,24.333679218032273,23.019904875722204,27.05872641291529,1.4387351041012377,1,0,0,1,24.42173080955089,0.0,0.0,2.6127972142418745,0.37325674489169636,24.68655181758166,0.0,0.0,3.365220238311372,0.24037287416509798,24.59199107968987,0.0,0.0,4.007287621398056,0.19082322006657412,24.976582900499356,0.0,0.0,5.585300252960044,0.1994750090342873,4.038821537193087,5.406661405833437,6.302862360545995,6.308765098490907,6.233414409215866
55,0,23.04281061710242,21.497390068058507,25.677529242930348,0.15770468283024822,1,0,0,1,24.475839845005996,0.0,0.0,2.686885504022397,0.3838407862889138,24.47881206210081,0.0,0.0,3.444252275169797,0.2460180196549855,24.64733710373765,0.0,0.0,4.078203649888179,0.19420017380419902,24.76904149912278,0.0,0.0,5.740123652198473,0.20500441614994544,4.18013917487184,5.354580983326839,6.116055932783183,6.260266927267832,6.016829059029978
56,0,23.655047455267834,20.91841414299978,26.94695147104443,0.025126233717629357,1,0,1,0,24.57774546704516,0.0,0.0,2.7024043986848,0.3860577712406857,24.346785435468668,0.0,0.0,3.4481404883839004,0.2462957491702786,24.69983388439782,0.0,0.0,4.092293470552676,0.19487111764536552,24.65885952100819,0.0,0.0,5.451522699053429,0.19469723925190818,6.028537328044649,5.252160503309686,5.987442959575576,6.17332119267383,6.060770306586521
57,0,24.3473972825376,22.25484042346153,27.45283206626931,0.03615981692126009,1,0,1,0,24.726960010893436,0.0,0.0,2.579625718393462,0.36851795977049456,24.321784004572383,0.0,0.0,3.4600569846317812,0.24714692747369865,24.710925085487187,0.0,0.0,4.088357149897059,0.19468367380462184,24.618266349457347,0.0,0.0,5.016267613081274,0.17915241475290264,5.197991642807779,5.26747571527486,5.700630808227617,6.071973937737566,6.095879415469933
58,0,24.780258688897277,22.25331760409,28.10551244891053,0.02316231816407209,1,0,1,0,24.754408830065408,0.0,0.0,1.9534479402537854,0.27906399146482647,24.231769970232754,0.0,0.0,3.477910505132347,0.2484221789380248,24.681070574284224,0.0,0.0,4.070599844279521,0.19383808782283432,24.543829197744667,0.0,0.0,4.973033190386583,0.17760832822809225,5.852194844820531,5.44325257987524,5.357757149444609,6.020517146021213,6.025948535113031
59,0,25.6754409768385,21.762602339154284,30.169849726980374,0.003018501222087182,1,0,0,0,24.541321879488425,0.0,0.0,1.9131103172740704,0.2733014738962958,24.266141673217653,0.0,0.0,3.325338221101286,0.23752415865009185,24.663386799354303,0.0,0.0,4.006655616764108,0.19079312460781464,24.48322571933454,0.0,0.0,4.8475255869812015,0.1731259138207572,8.40724738782609,5.533282416644023,5.567976215078423,6.085638955405985,6.065642098641157
60,0,25.74605260976699,21.702162027236056,30.68594283485993,0.016372006937867993,1,0,1,0,24.5115266926347,0.0,0.0,1.7002786638944027,0.24289695198491468,24.369619718485215,0.0,0.0,3.241493937817718,0.23153528127269413,24.67768300574555,0.0,0.0,3.863732565452276,0.18398726502153695,24.51135696272902,0.0,0.0,4.6029345326540225,0.16439051902335794,8.983780807623873,6.098387531883978,5.693787150242242,6.305594951830826,6.227400297998331
61,0,24.893830220907034,22.833403198638962,27.792866571040577,0.1211958126818744,1,0,1,0,24.59154826447395,0.0,0.0,0.3827393724750393,0.0546770532107199,24.506639537012422,0.0,0.0,2.9955365867169133,0.21396689905120808,24.65488396654576,0.0,0.0,3.747959610786411,0.1784742671803053,24.591880375885886,0.0,0.0,4.390026993873096,0.15678667835261056,4.959463372401615,6.229907794056625,5.818284599945031,6.278544171716205,6.289050772382337
62,0,25.209183144665587,21.902622395098206,29.498290705666648,0.036535819247541165,1,0,1,0,24.901030054125833,0.0,0.0,0.2615705088923323,0.037367215556047474,24.688434949565913,0.0,0.0,2.9484560129147286,0.2106040009224806,24.61955139277582,0.0,0.0,3.7058227840621294,0.17646775162200617,24.710760341334694,0.0,0.0,4.339774158780511,0.1549919342421611,7.595668310568442,6.717840527727568,6.036210755527203,6.316650797764645,6.374660327382766
63,0,25.429944182109523,20.57562176898233,30.41832656486639,0.006537595468629524,1,0,0,0,25.15458672938893,0.0,0.0,0.24298187064333246,0.03471169580619035,24.866166098217043,0.0,0.0,2.9453862693281327,0.21038473352343806,24.61605253344209,0.0,0.0,3.691122359027233,0.1757677313822492,24.813522095645595,0.0,0.0,4.3352753411960085,0.15483126218557172,9.84270479588406,7.26272159456177,6.2574410489357275,6.412535837904308,6.445671293145815
64,0,26.40416645984152,21.39861734960226,32.388680733400804,0.005788573816366535,1,0,0,0,25.448410897575204,0.0,0.0,0.2126106275384389,0.030372946791205557,25.08768545423432,0.0,0.0,2.7922363459319004,0.19944545328085003,24.69732630223999,0.0,0.0,3.6726676121702204,0.17488893391286764,24.89529653850919,0.0,0.0,4.300967777435498,0.1536059920512678,10.990063383798542,8.090160414703307,6.678818064989083,6.4971406770528475,6.576520556979001
65,0,26.74057555708083,21.864679310393967,32.63077776058435,0.020324450369759488,1,0,1,0,25.72845616445857,0.0,0.0,0.2097727597441263,0.029967537106303756,25.24143249726199,0.0,0.0,2.1632206999979116,0.1545157642855651,24.730665368308024,0.0,0.0,3.687683264876474,0.17560396499411782,24.94291697182781,0.0,0.0,4.280372604023647,0.15287045014370168,10.766098450190384,8.792146644041859,7.117699611958549,6.502553647643692,6.713424520526374
66,0,27.28069089078531,22.38379443386941,32.843661970340804,0.008256049134669326,0,0,0,0,25.957777580736686,0.0,0.0,0.21501030765670845,0.030715758236672636,25.249549730112555,0.0,0.0,2.1281206249307787,0.1520086160664842,24.83002030905733,0.0,0.0,3.5403485287579946,0.16858802517895213,24.9869844946999,0.0,0.0,4.221665924420816,0.15077378301502914,10.459867536471393,9.08537809384833,7.309330255246176,6.740443508001725,6.835573740016571
67,0,26.728613412013658,22.829038065000418,30.703403369414104,0.022001810578567857,1,0,1,0,26.098143409629067,0.0,0.0,0.2206401112974083,0.03152001589962976,25.30483505113188,0.0,0.0,1.9209187751918109,0.1372084839422722,24.945794282199834,0.0,0.0,3.4621340491151265,0.16486352614833935,25.032798106716427,0.0,0.0,4.084372676749685,0.14587045274106017,7.874365304413686,8.926890164818303,7.51263884835114,6.771488155100929,6.960918755077695
68,0,26.043021605317165,21.469466826350867,30.481117333359236,0.010837465402568157,1,0,1,0,26.262313607401943,0.0,0.0,0.11028176401810205,0.01575453771687172,25.426930935937946,0.0,0.0,0.4930211364931414,0.035215795463795815,25.09186422714226,0.0,0.0,3.105818350735016,0.14789611193976265,25.056741376759806,0.0,0.0,3.8582413748045132,0.1377943348144469,9.011650507008369,9.505774041190696,7.867840917623661,7.0474477470269195,7.085351639084828
69,0,26.089611012420733,22.312273398099535,30.86625643208265,0.0027999587449930377,1,0,0,0,26.38808901708125,0.0,0.0,0.07654590351555393,0.010935129073650561,25.64455953560354,0.0,0.0,0.33811641240788626,0.024151172314849017,25.254986305404362,0.0,0.0,3.0250019164302833,0.14404771030620397,25.061685798852178,0.0,0.0,3.7823686875776836,0.13508459598491726,8.553983033983116,9.64267614453565,8.18025833613161,7.238365885196686,7.148157134457397
70,0,26.54552963382804,21.93519300763188,31.889040821543404,0.021443313137104937,1,0,1,0,26.54745836732675,0.0,0.0,0.09145162118402933,0.01306451731200419,25.85102254835784,0.0,0.0,0.33443349182736176,0.023888106559097268,25.426596854586943,0.0,0.0,3.036837890512162,0.14461132811962676,25.098903991913257,0.0,0.0,3.782573980211262,0.13509192786468793,9.953847813911523,9.658553718539574,8.460637656550672,7.39114527213701,7.224040308063124
71,0,27.155627013878586,22.024510357466625,32.327904641971884,0.0039599149695698985,0,0,0,0,26.654809875046332,0.0,0.0,0.08962296233723271,0.012803280333890388,26.051610386310767,0.0,0.0,0.3022335898756716,0.021588113562547973,25.610060261171654,0.0,0.0,2.8818593082691337,0.1372313956318635,25.186697195441575,0.0,0.0,3.7622905745074533,0.13436752051812334,10.30339428450526,9.560458132926247,8.825309273814778,7.6393647543014715,7.262970041021197
72,0,27.63141258966641,23.113107531016112,33.79056019039308,0.006660875840323703,0,0,0,0,26.78207230827284,0.0,0.0,0.07595938780779692,0.01085134111539956,26.255264236365708,0.0,0.0,0.2857321475519232,0.02040943911085166,25.754979100932275,0.0,0.0,2.2391800878057087,0.10662762322884327,25.243517103299233,0.0,0.0,3.7636426526842706,0.13441580902443823,10.677452659376968,9.54779444852433,9.169970546283094,7.927731224147142,7.263863847863852
73,0,26.47435836838173,22.96334986926314,30.63356123119746,0.037604249135557204,1,0,1,0,26.666881947929475,0.0,0.0,0.1053075878086848,0.015043941115526399,26.31232976433308,0.0,0.0,0.3203178954653932,0.022879849676099514,25.721993802718195,0.0,0.0,2.233428212739464,0.10635372441616495,25.289235718775362,0.0,0.0,3.6456561165666796,0.1302020041630957,7.670211361934321,9.149272137876178,9.117325115862254,7.922644216122843,7.342650665470338
74,0,25.8888568374868,22.473111783704155,28.73237764185842,0.06693937394550784,1,0,1,0,26.546916722997064,0.0,0.0,0.15024515117562479,0.021463593025089257,26.322530066313067,0.0,0.0,0.3708852624730331,0.02649180446235951,25.718862275086945,0.0,0.0,2.0711639263674355,0.09862685363654455,25.34607489239914,0.0,0.0,3.612379200290751,0.1290135428675268,6.259265858154265,8.918543645553402,8.922716905185853,7.981273780751895,7.3082520277140475
75,0,26.369161445855525,22.266943164160864,31.66406854940334,0.022593929939583757,1,0,1,0,26.59350812878826,0.0,0.0,0.16200161571264038,0.023143087958948625,26.4279108680951,0.0,0.0,0.27228337973074246,0.019448812837910175,25.815790000221384,0.0,0.0,0.6550227522057818,0.03119155962884675,25.46727520255376,0.0,0.0,3.2678199664476564,0.11670785594455915,9.397125385242475,8.973611485301133,9.239692763245914,8.236431106849485,7.5289886815954725
76,0,26.77878446723099,22.62051898888251,31.909859151204103,0.021200488162555778,1,0,1,0,26.69196147947544,0.0,0.0,0.18040214513020314,0.025771735018600448,26.540025248278344,0.0,0.0,0.25694804864575704,0.018353432046125502,25.993693516894176,0.0,0.0,0.5185185575380894,0.024691359882766162,25.61423009892213,0.0,0.0,3.205404061560486,0.11447871648430308,9.289340162321594,9.0786625036352,9.360669324085425,8.479726391966139,7.698440039806314
77,0,26.71134874884075,22.59231350998732,31.98809577718714,0.026085005919831948,1,0,1,0,26.715649924477255,0.0,0.0,0.1850438379129301,0.026434833987561444,26.631554145902005,0.0,0.0,0.27649545909695944,0.019749675649782816,26.139231673730983,0.0,0.0,0.5194773297402919,0.024737015701918663,25.748860122059522,0.0,0.0,3.221881728425092,0.11506720458661043,9.39578226719982,8.998938854104958,9.328746286322266,8.640071389068767,7.793093667628996
78,0,27.76656384270575,23.225593667086173,33.75832535737004,0.015051412653204845,0,0,1,0,26.80292661430971,0.0,0.0,0.1961353355965651,0.028019333656652157,26.72886824467802,0.0,0.0,0.2857582979337978,0.020411306995271272,26.302049128977085,0.0,0.0,0.49836892547223666,0.02373185359391603,25.90827684945617,0.0,0.0,3.077994643865699,0.10992838013806068,10.532731690283867,9.031701340644759,9.296079736785503,8.89410662942477,7.987448900887293
79,0,24.21661891116395,21.677985902468777,25.882616934913756,0.2825025753904207,1,0,0,1,26.31509894595221,0.0,0.0,0.47197703514666206,0.06742529073523744,26.548585627112526,0.0,0.0,0.547936422954459,0.0391383159253185,26.275209139561213,0.0,0.0,0.7577091826985852,0.036081389652313584,25.89500906218726,0.0,0.0,2.711157122952371,0.09682704010544183,4.204631032444979,8.107012536797331,8.827403492660832,8.81565120978784,7.97255155230969
80,0,22.541400941684003,20.835179330720052,25.03343055246262,0.12613636697173877,1,0,1,0,25.753247884995396,0.0,0.0,0.5605091529828437,0.08007273614040623,26.210064916462436,0.0,0.0,0.6658167407915284,0.047558338627966316,26.12596913788719,0.0,0.0,0.8808270484482369,0.04194414516420176,25.729807323287496,0.0,0.0,2.793937365722307,0.09978347734722526,4.1982512217425665,7.6110182310556524,8.380145184465915,8.61522282092672,7.844737719856046
81,0,23.664331570198158,20.383555888886633,27.859686693661274,0.006890625623935463,1,0,0,0,25.43545856109702,0.0,0.0,0.5004604046612712,0.07149434352303874,25.99118764204704,0.0,0.0,0.6507055558368959,0.046478968274063996,26.02683956457438,0.0,0.0,0.8713456671343043,0.041492650815919255,25.64801134658946,0.0,0.0,2.571624331028707,0.09184372610816811,7.476130804774641,7.784856080572849,8.351699863063127,8.543429963648185,7.932169355707133
82,0,25.458653330270636,21.38720084623992,30.73362352537322,0.0013019154404670316,1,0,0,0,25.30538597315632,0.0,0.0,0.4791683901621545,0.06845262716602207,25.94944705097229,0.0,0.0,0.6411700058747949,0.04579785756248535,26.05373590311551,0.0,0.0,0.751451769892897,0.035783417613947474,25.68818899345512,0.0,0.0,1.1341911423679363,0.04050682651314058,9.346422679133298,7.777612836842967,8.37561216107205,8.752332787778265,8.121726539347856
83,0,25.5655151595372,23.409936618436745,28.603102530255512,0.10374603643389231,1,0,1,0,25.13206178634292,0.0,0.0,0.561713938433491,0.08024484834764158,25.91201163290918,0.0,0.0,0.7421160835636942,0.05300829168312101,26.07070409429987,0.0,0.0,0.818661987079248,0.03898390414663085,25.77828558425636,0.0,0.0,1.0802324959715803,0.03857973199898501,5.193165911818767,7.1924450867711345,8.135553795203167,8.637927911647328,8.157906065667389
84,0,24.604388282720834,22.56007867696428,27.324454153674253,0.35537808602144416,1,0,0,1,24.831067434040076,0.0,0.0,0.8910070185351032,0.12728671693358617,25.773358679258667,0.0,0.0,1.0760508564480333,0.07686077546057381,26.03139190861469,0.0,0.0,1.1675024776320626,0.05559535607771727,25.81219061380826,0.0,0.0,1.410484348275395,0.050374441009835534,4.764375476709972,6.530815545272584,7.764877199688771,8.396102705972371,8.112757428119721
85,0,25.047603245974926,22.157143264176057,29.39117704176715,0.3534747117978632,1,0,0,1,24.442644491649958,0.0,0.0,1.2294303176797616,0.17563290252568023,25.62278555297983,0.0,0.0,1.4255656532763266,0.10182611809116618,25.966793660335334,0.0,0.0,1.5151886156135594,0.07215183883874092,25.8371979696453,0.0,0.0,1.7277992431519982,0.061707115826857076,7.234033777591094,6.059572986316474,7.545637163480616,8.217244153295827,8.185473218647697
