Feature,Importance
CASES_ACC_21_t-0,0.12854800553153478
CASES_MM_14_t-0,0.12557977475715018
CASES_ACC_14_t-0,0.11362631591396388
CASES_MM_21_t-0,0.10611533422892298
CASES_MM_28_t-0,0.10486915034416307
CASES_ACC_28_t-0,0.08959203238280607
CASES_MM_7_t-0,0.06898635835675636
CASES_ACC_7_t-0,0.06870410312062089
CASES_LAG_6_t-0,0.04877795365589912
CASES_LAG_5_t-0,0.034134288791855046
CASES_LAG_4_t-0,0.028665100035084486
CASES_LAG_1_t-0,0.028347979210221103
CASES_LAG_3_t-0,0.02364539409114914
CASES_LAG_2_t-0,0.022791655719282156
RH_MM_28_t-0,0.001555492616598029
WEEK_OF_YEAR_t-0,0.0015096168037489924
TEMP_RANGE_MM_28_t-0,0.001037743021590418
RAIN_MM_14_t-0,0.0006213306013905553
TEM_AVG_MM_14_t-0,0.0005599859505714284
TEM_AVG_MM_28_t-0,0.0004258429584502119
RH_MM_21_t-0,0.0003214503279983946
RH_MM_14_t-0,0.00024355527959091336
RH_MM_7_t-0,0.00022537659618828435
RH_MAX_t-0,0.00020779359056105108
RAIN_MM_28_t-0,0.0001499053393827569
RAIN_ACC_21_t-0,0.00013063297819338506
RAIN_ACC_14_t-0,0.00010827596879148444
TEMP_RANGE_MM_21_t-0,8.596989865672834e-05
RH_AVG_t-0,6.610354653058075e-05
TEM_AVG_MM_21_t-0,6.56940567020192e-05
RAIN_ACC_28_t-0,5.5804240753695025e-05
RAIN_ACC_7_t-0,5.388375797324818e-05
TEM_AVG_MM_7_t-0,4.658136152015935e-05
RAIN_MM_7_t-0,3.695092500323616e-05
TEM_AVG_t-0,3.4072450433161495e-05
RAIN_MM_21_t-0,3.1537973738244516e-05
TEM_MIN_t-0,2.3226401925005194e-05
RH_MIN_t-0,1.0179583576867862e-05
TEMP_RANGE_MM_7_t-0,6.206225869044098e-06
TEMP_RANGE_MM_14_t-0,3.3414048528612484e-06
RAIN_t-0,0.0
TEM_MAX_t-0,0.0
EXTREME_RAIN_t-0,0.0
IDEAL_TEMP_t-0,0.0
SIGNIFICANT_RAIN_t-0,0.0
TEMP_RANGE_t-0,0.0
EXTREME_TEMP_t-0,0.0
