Feature,Importance
CASES_ACC_7_t-0,0.15439359303414515
CASES_MM_7_t-0,0.1465586573392858
CASES_MM_14_t-0,0.11510453634452825
CASES_ACC_14_t-0,0.1095659972836957
CASES_LAG_1_t-0,0.09491173780053858
CASES_ACC_21_t-0,0.05656881064114038
CASES_LAG_3_t-0,0.052591728478643504
CASES_LAG_2_t-0,0.05169598056040359
CASES_MM_21_t-0,0.050522112607949934
CASES_MM_28_t-0,0.042048166512342944
CASES_ACC_28_t-0,0.03652208902229448
CASES_LAG_4_t-0,0.02759253036744404
CASES_LAG_5_t-0,0.025035972637988818
CASES_LAG_6_t-0,0.019628737641560562
RAIN_ACC_28_t-0,0.002590974242280995
RAIN_ACC_14_t-0,0.0022690029499574
RAIN_MM_14_t-0,0.0022533232191109848
WEEK_OF_YEAR_t-0,0.0019205165805065356
RAIN_MM_28_t-0,0.0016943911583370405
RAIN_MM_21_t-0,0.0011421215077517903
RH_MM_28_t-0,0.0008340847305077797
RAIN_MM_7_t-0,0.0007835391795519557
RAIN_ACC_7_t-0,0.0007115735791387725
RH_MM_21_t-0,0.0005871092483972528
TEM_AVG_MM_28_t-0,0.0004238849348213565
TEMP_RANGE_MM_21_t-0,0.00033906803559435205
RAIN_ACC_21_t-0,0.00030320064658924097
TEMP_RANGE_MM_28_t-0,0.00025989517837271233
TEMP_RANGE_MM_7_t-0,0.000242201181401703
TEM_AVG_MM_7_t-0,0.00014311976834487488
RAIN_t-0,0.0001280784778770001
TEMP_RANGE_t-0,0.000122727083009509
TEM_AVG_MM_21_t-0,0.00010410612838063812
RH_MIN_t-0,9.770975627506396e-05
TEM_AVG_MM_14_t-0,8.780528789210919e-05
TEM_MIN_t-0,6.934531021341921e-05
RH_AVG_t-0,5.226663993663863e-05
TEM_MAX_t-0,3.115313754101427e-05
TEMP_RANGE_MM_14_t-0,2.5469121569056636e-05
RH_MM_7_t-0,2.3455565363102544e-05
RH_MM_14_t-0,1.2126266054909453e-05
TEM_AVG_t-0,7.100813261206499e-06
RH_MAX_t-0,0.0
EXTREME_RAIN_t-0,0.0
SIGNIFICANT_RAIN_t-0,0.0
IDEAL_TEMP_t-0,0.0
EXTREME_TEMP_t-0,0.0
