Conjunto,MSE,RMSE,MAE,R2,MAPE (ign. zeros),SMAPE,Poisson_Deviance,Pearson
Treino,0.11449288295926108,0.3383679697596406,0.019343179688545802,0.8021500345029728,86.24138429119024,1.6519215457444316,0.5967878883685124,0.90096529546082
Validação,0.08850345968476686,0.29749531035760357,0.02035591511702786,0.20055328878082834,100.23218575960551,1.951424465459442,0.6713893413543701,0.4740509355308227
Teste,0.16751686909581645,0.4092882469553902,0.046644174538911384,0.27764797421487897,97.42965090535697,4.917354750303426,1.5879075746397366,0.5406478502842983
