Feature,Importance
CASES_MM_7_t-0,0.8224956
CASES_LAG_5_t-0,0.031310413
CASES_LAG_4_t-0,0.030750476
CASES_LAG_3_t-0,0.029382417
CASES_LAG_6_t-0,0.027241025
CASES_LAG_2_t-0,0.027053656
CASES_LAG_1_t-0,0.022869015
CASES_MM_14_t-0,0.0030109396
CASES_MM_21_t-0,0.0029483666
CASES_MM_28_t-0,0.0029381965
CASES_ACC_14_t-0,0.0
CASES_ACC_7_t-0,0.0
CASES_ACC_21_t-0,0.0
CASES_ACC_28_t-0,0.0
