Feature,Importance
CASES_ACC_14_t-0,0.21370045154315925
CASES_MM_14_t-0,0.20029951091548479
CASES_ACC_21_t-0,0.12721794748643803
CASES_MM_21_t-0,0.12533188689351096
CASES_ACC_28_t-0,0.08867744123700493
CASES_MM_28_t-0,0.0825500194172746
CASES_ACC_7_t-0,0.07078430282627332
CASES_MM_7_t-0,0.048830514795860154
CASES_LAG_6_t-0,0.020676882084722494
CASES_LAG_5_t-0,0.012454289710230576
CASES_LAG_3_t-0,0.003492537628047253
CASES_LAG_1_t-0,0.003275779223630546
CASES_LAG_4_t-0,0.002708436238363223
CASES_LAG_2_t-0,0.0
