Conjunto,MSE,RMSE,MAE,R2,MAPE (ign. zeros),SMAPE,Poisson_Deviance,Pearson
Treino,0.16242024006068448,0.40301394524344253,0.023504826498891913,0.7193289393939051,73.19876619777526,2.110845141184123,0.36863449010375055,0.9008838158338688
Validação,0.0806140502077751,0.28392613512633014,0.02090286840811222,0.27181787529877244,84.06500514846039,2.3294665619804173,0.46772264251922113,0.5221582201806905
Teste,0.1547023541760384,0.39332220147868385,0.047426900584795324,0.3329056378861165,81.81879409149019,5.684811239403187,1.1203961897460135,0.5844922068101003
