Conjunto,MSE,RMSE,MAE,R2,MAPE (ign. zeros),SMAPE,Poisson_Deviance,Pearson
Treino,0.016327971486657763,0.12778095118857805,0.011173113075136739,0.9988355547565692,7.118622236313174,0.6080848597158952,0.026419415084953348,0.9994524244876106
Validação,0.5957814661134163,0.7718688140567777,0.058107245451643794,0.749471218303088,29.704041162572704,2.59260154437357,0.23503219668702974,0.8724026484587448
Teste,1.5408162147356887,1.2412961833243865,0.1464146809093399,0.7181429623411241,30.342463638344476,6.688800152105236,0.6264844267332037,0.8657869001094145
