Feature,Importance
CASES_ACC_28_t-0,0.10926986975469774
CASES_ACC_21_t-0,0.09806777123879891
CASES_MM_28_t-0,0.08620899618823569
CASES_MM_21_t-0,0.07744102740518786
CASES_MM_14_t-0,0.07157753034671796
CASES_ACC_14_t-0,0.059365945734896876
CASES_ACC_7_t-0,0.05863563441295352
CASES_MM_7_t-0,0.056626407292005444
CASES_LAG_6_t-0,0.02798191063914368
RH_MM_28_t-0,0.014616111507876511
CASES_LAG_5_t-0,0.014364261843938403
WEEK_OF_YEAR_t-0,0.012563726594191608
RH_MAX_t-0,0.011982925500051747
TEM_AVG_MM_7_t-0,0.01134798893717192
TEM_AVG_MM_21_t-0,0.011319689576343807
TEM_AVG_MM_14_t-0,0.011185798745962164
RH_MM_21_t-0,0.01115441358776073
TEMP_RANGE_MM_14_t-0,0.010978275188318827
RAIN_MM_28_t-0,0.010874365959979957
TEM_AVG_MM_28_t-0,0.010665860153426746
TEM_MIN_t-0,0.010564591763598816
RAIN_MM_21_t-0,0.010493421716517116
RH_MM_14_t-0,0.010461873515279196
RAIN_ACC_21_t-0,0.010373683659618209
TEMP_RANGE_MM_21_t-0,0.010274657017115219
CASES_LAG_1_t-0,0.01023029555942842
RAIN_t-0,0.01020977248843088
RH_MM_7_t-0,0.010163263759591461
RAIN_ACC_28_t-0,0.010126132922299476
TEM_AVG_t-0,0.010013704105298157
RAIN_ACC_7_t-0,0.009959503867005686
TEM_MAX_t-0,0.009829623771922242
TEMP_RANGE_MM_7_t-0,0.009763928726870244
RAIN_MM_7_t-0,0.009763374037440476
RAIN_MM_14_t-0,0.009620133050125632
TEMP_RANGE_t-0,0.009551029869544557
RAIN_ACC_14_t-0,0.009367802804443801
CASES_LAG_2_t-0,0.0093483834999778
TEMP_RANGE_MM_28_t-0,0.009296343334787726
RH_AVG_t-0,0.00928592494503745
RH_MIN_t-0,0.008244634573326899
CASES_LAG_4_t-0,0.007942155169282799
CASES_LAG_3_t-0,0.007195435937044574
SIGNIFICANT_RAIN_t-0,0.0008343631602342646
IDEAL_TEMP_t-0,0.0005479821138169202
EXTREME_RAIN_t-0,0.00030947402430207447
EXTREME_TEMP_t-0,0.0
