Conjunto,MSE,RMSE,MAE,R2,MAPE (ign. zeros),SMAPE,Poisson_Deviance,Pearson
Treino,0.11265654329273303,0.3356434764638411,0.016758240370989413,0.7946540455746464,65.14214264242847,1.467243621226939,0.18266504059598285,0.8946326897433529
Validação,0.036098077622599894,0.18999494104475492,0.014820309980917367,0.6457614974359134,67.16488496662213,1.801379118956432,0.2356506682070047,0.8072415728744095
Teste,0.06887880183220553,0.2624477125680571,0.0335023993440989,0.6622874967643858,62.9365026413832,4.3916156298424625,0.5698563287710406,0.8157339079574965
