Feature,Importance
CASES_MM_14_t-0,0.13273193399077604
CASES_ACC_21_t-0,0.12959344707306011
CASES_ACC_14_t-0,0.12297710847085225
CASES_MM_21_t-0,0.12235038819603898
CASES_MM_28_t-0,0.12055348351942904
CASES_ACC_28_t-0,0.11326549198810958
CASES_ACC_7_t-0,0.09209761805791421
CASES_MM_7_t-0,0.08767949822134312
CASES_LAG_6_t-0,0.01676819821844609
CASES_LAG_3_t-0,0.015913916951159745
CASES_LAG_5_t-0,0.015255488403813959
CASES_LAG_2_t-0,0.011539654181779747
CASES_LAG_4_t-0,0.01002122699135767
CASES_LAG_1_t-0,0.009252545735919528
