Feature,Importance
CASES_ACC_28_t-0,0.10659269459309147
CASES_MM_28_t-0,0.09346003242363929
CASES_MM_21_t-0,0.08725610418562434
CASES_ACC_21_t-0,0.08019374988865527
CASES_MM_14_t-0,0.0792545722511423
CASES_ACC_14_t-0,0.06280923561036178
CASES_ACC_7_t-0,0.061723809594449425
CASES_MM_7_t-0,0.04425060825968843
CASES_LAG_5_t-0,0.02218301320216044
CASES_LAG_6_t-0,0.020169562335709976
RH_MM_28_t-0,0.01511008112930845
WEEK_OF_YEAR_t-0,0.012945284690739573
CASES_LAG_1_t-0,0.012847304909416126
RH_MAX_t-0,0.012159929612777847
TEM_AVG_MM_21_t-0,0.011833552955804707
RH_MM_21_t-0,0.01172396211163557
RAIN_MM_28_t-0,0.011488265863057179
TEM_AVG_MM_7_t-0,0.011135169567884514
RAIN_ACC_21_t-0,0.011106831139621031
RH_MM_7_t-0,0.010985153029935635
RAIN_MM_21_t-0,0.010851847587536052
RH_MM_14_t-0,0.010760601522576024
RAIN_ACC_28_t-0,0.010677978072934708
CASES_LAG_4_t-0,0.010652743976338284
TEM_MIN_t-0,0.010570166132077783
TEMP_RANGE_MM_14_t-0,0.01040420545433471
TEM_AVG_MM_14_t-0,0.01031967024128839
RAIN_MM_14_t-0,0.010253943666717237
TEMP_RANGE_MM_21_t-0,0.009795072626386618
TEMP_RANGE_MM_7_t-0,0.009652418576219832
TEM_MAX_t-0,0.00965027866734218
RAIN_MM_7_t-0,0.009572428117427482
TEM_AVG_t-0,0.009559540363613232
TEMP_RANGE_t-0,0.00955275374954323
TEM_AVG_MM_28_t-0,0.009514249452386636
TEMP_RANGE_MM_28_t-0,0.009500176645167684
RH_AVG_t-0,0.009147420326198124
RH_MIN_t-0,0.00903364117228978
RAIN_t-0,0.0089334511153153
RAIN_ACC_7_t-0,0.008603793394845481
RAIN_ACC_14_t-0,0.008462106957114838
CASES_LAG_2_t-0,0.007866786602936875
CASES_LAG_3_t-0,0.005971377122051582
SIGNIFICANT_RAIN_t-0,0.0006733506415758867
IDEAL_TEMP_t-0,0.0005759350493957049
EXTREME_RAIN_t-0,0.00021514541168308704
EXTREME_TEMP_t-0,0.0
