Feature,Importance
CASES_ACC_7_t-0,0.1874486332157704
CASES_MM_7_t-0,0.1815321520678899
CASES_MM_14_t-0,0.1508587381855805
CASES_LAG_1_t-0,0.1336157760308824
CASES_ACC_14_t-0,0.11938694532810187
CASES_LAG_2_t-0,0.062372779076087494
CASES_LAG_3_t-0,0.046538961672146995
CASES_MM_21_t-0,0.0403942021569997
CASES_ACC_21_t-0,0.027837080903972446
CASES_MM_28_t-0,0.02082926995678332
CASES_LAG_4_t-0,0.014233299287915922
CASES_ACC_28_t-0,0.014129137427893972
CASES_LAG_5_t-0,0.0008230246899750704
CASES_LAG_6_t-0,0.0
