Feature,Importance
CASES_MM_7_t-0,0.14423251497968728
CASES_ACC_7_t-0,0.13994307657857402
CASES_LAG_1_t-0,0.10860014492644965
CASES_ACC_14_t-0,0.09416429488259946
CASES_LAG_2_t-0,0.08685716514606964
CASES_MM_14_t-0,0.07728329232118007
CASES_ACC_21_t-0,0.07702813148994457
CASES_MM_21_t-0,0.06091663275520242
CASES_LAG_3_t-0,0.05806289631846261
CASES_LAG_4_t-0,0.03973686692817986
CASES_ACC_28_t-0,0.03171204603461166
CASES_LAG_5_t-0,0.02251711583491005
CASES_MM_28_t-0,0.020023291531479654
CASES_LAG_6_t-0,0.018355910547107182
RAIN_ACC_28_t-0,0.0040166358233058265
RAIN_MM_28_t-0,0.002674814186272669
RAIN_ACC_14_t-0,0.0024173149235359784
RAIN_MM_14_t-0,0.001984309851430149
WEEK_OF_YEAR_t-0,0.0015194406617721065
RAIN_MM_21_t-0,0.0010803664455074373
TEMP_RANGE_MM_14_t-0,0.0008812932496075938
TEMP_RANGE_MM_21_t-0,0.0008566952520763405
TEMP_RANGE_MM_28_t-0,0.0008288459012340089
RAIN_ACC_7_t-0,0.000803814287527689
RH_MM_21_t-0,0.00068024195240392
RH_MM_28_t-0,0.0006507462758494826
RAIN_MM_7_t-0,0.0005411970682764679
RAIN_ACC_21_t-0,0.000417473319655107
TEM_AVG_MM_28_t-0,0.0003881446880569855
TEM_AVG_MM_14_t-0,0.00020683653773433716
TEM_AVG_MM_7_t-0,0.00012821730365166316
RH_MM_14_t-0,9.771008713547654e-05
TEM_AVG_MM_21_t-0,8.558988902667057e-05
TEM_AVG_t-0,7.405039234248823e-05
RAIN_t-0,6.617667061115939e-05
TEMP_RANGE_MM_7_t-0,4.719165932169281e-05
TEM_MAX_t-0,4.002636564961074e-05
RH_MIN_t-0,3.174224113864846e-05
TEM_MIN_t-0,2.9274824053462577e-05
RH_MAX_t-0,9.239529281238262e-06
TEMP_RANGE_t-0,9.230339083453933e-06
RH_AVG_t-0,0.0
RH_MM_7_t-0,0.0
IDEAL_TEMP_t-0,0.0
SIGNIFICANT_RAIN_t-0,0.0
EXTREME_RAIN_t-0,0.0
EXTREME_TEMP_t-0,0.0
