Feature,Importance
CASES_MM_7_t-0,0.15511796686114757
CASES_LAG_1_t-0,0.11646471574644868
CASES_ACC_7_t-0,0.1154194838227544
CASES_MM_14_t-0,0.1080502254239392
CASES_ACC_14_t-0,0.10041706352106623
CASES_LAG_2_t-0,0.07926616146726445
CASES_MM_21_t-0,0.06619791802605102
CASES_ACC_21_t-0,0.06256916330046634
CASES_LAG_4_t-0,0.034527636226678086
CASES_ACC_28_t-0,0.033057013517646845
CASES_MM_28_t-0,0.03060861747312441
CASES_LAG_3_t-0,0.030390639019003282
CASES_LAG_5_t-0,0.02799633499563761
CASES_LAG_6_t-0,0.022984856826816898
RAIN_MM_14_t-0,0.002934051149534532
RAIN_ACC_28_t-0,0.0024099162134231856
RAIN_ACC_14_t-0,0.0018740713843847904
WEEK_OF_YEAR_t-0,0.0013347162211305435
RH_MM_21_t-0,0.0011862217751810477
RAIN_ACC_7_t-0,0.0009609281956105377
RAIN_ACC_21_t-0,0.0009446130618304961
TEMP_RANGE_MM_7_t-0,0.0007705599386337502
RAIN_MM_7_t-0,0.0007482843783280527
RH_MM_28_t-0,0.0007321057933745165
RAIN_MM_21_t-0,0.0007204012334856526
RAIN_MM_28_t-0,0.0005412367728988497
TEMP_RANGE_MM_21_t-0,0.00030826402328090166
TEM_AVG_MM_14_t-0,0.0002098281690402995
TEMP_RANGE_MM_28_t-0,0.0002046683671479822
TEM_AVG_MM_28_t-0,0.00020253511168191743
TEM_AVG_MM_7_t-0,0.0001858712824567319
RH_MM_14_t-0,0.00013619332999812757
TEM_AVG_MM_21_t-0,9.182039266021951e-05
TEM_AVG_t-0,8.202722673386552e-05
TEMP_RANGE_MM_14_t-0,7.446618018200495e-05
RAIN_t-0,7.034442457970857e-05
RH_MM_7_t-0,6.146282565674413e-05
TEM_MIN_t-0,5.8382855963853424e-05
TEMP_RANGE_t-0,4.5997942452969636e-05
TEM_MAX_t-0,4.323552230376065e-05
RH_MIN_t-0,0.0
RH_MAX_t-0,0.0
RH_AVG_t-0,0.0
EXTREME_RAIN_t-0,0.0
SIGNIFICANT_RAIN_t-0,0.0
IDEAL_TEMP_t-0,0.0
EXTREME_TEMP_t-0,0.0
