Feature,Importance
CASES_ACC_7_t-0,0.20279264097547936
CASES_MM_7_t-0,0.1660421004863103
CASES_ACC_14_t-0,0.14116007935869126
CASES_MM_14_t-0,0.13030326077034335
CASES_LAG_1_t-0,0.11388889861782223
CASES_LAG_2_t-0,0.09402525941192583
CASES_ACC_21_t-0,0.046766436262713915
CASES_MM_21_t-0,0.03871904160927746
CASES_LAG_3_t-0,0.03482777014144493
CASES_LAG_4_t-0,0.012543975663794841
CASES_MM_28_t-0,0.012200724686523267
CASES_ACC_28_t-0,0.0062882092942270285
CASES_LAG_5_t-0,0.0004416027214462781
CASES_LAG_6_t-0,0.0
