Feature,Importance
CASES_MM_7_t-0,0.68699425
CASES_LAG_1_t-0,0.118866056
CASES_LAG_6_t-0,0.043898787
CASES_LAG_3_t-0,0.033136327
CASES_LAG_5_t-0,0.032328688
CASES_LAG_4_t-0,0.032020994
CASES_LAG_2_t-0,0.028997982
CASES_MM_21_t-0,0.008633842
CASES_MM_14_t-0,0.007929098
CASES_MM_28_t-0,0.0071940534
CASES_ACC_14_t-0,0.0
CASES_ACC_7_t-0,0.0
CASES_ACC_21_t-0,0.0
CASES_ACC_28_t-0,0.0
