Conjunto,MSE,RMSE,MAE,R2,MAPE (ign. zeros),SMAPE,Poisson_Deviance,Pearson
Treino,0.0014643101631381416,0.038266305846503416,0.0014023894514627621,0.9975131202545864,4.1593552471402075,0.08790561684771037,0.009783520843970711,0.9987574536616659
Validação,0.012176804817439794,0.11034856055898416,0.004469268610852101,0.8593339289199701,15.20831067694888,0.35846849611629306,0.05525511188939761,0.9305399140432034
Teste,0.029679244910578495,0.17227665225032235,0.007914557120370034,0.7965942948845999,17.315581502394725,0.5833161292143154,0.08129976886246144,0.8991916701103118
