Feature,Importance
CASES_ACC_7_t-0,0.19482208480030136
CASES_MM_7_t-0,0.17700715593961078
CASES_MM_14_t-0,0.11078661041248644
CASES_LAG_1_t-0,0.10496199448058505
CASES_ACC_14_t-0,0.10484446158921118
CASES_ACC_21_t-0,0.06180700618716613
CASES_MM_21_t-0,0.05771488523866312
CASES_LAG_2_t-0,0.04258212892474908
CASES_ACC_28_t-0,0.037553351171976036
CASES_MM_28_t-0,0.03688389720289299
CASES_LAG_3_t-0,0.024335495686779403
CASES_LAG_6_t-0,0.017076173204487972
CASES_LAG_4_t-0,0.01607571275892845
CASES_LAG_5_t-0,0.013549042402161971
