Feature,Importance
RH_MM_21_t-0,0.0012887941
TEM_MIN_t-4,0.0012869412
RAIN_t-6,0.0012409216
RH_MAX_t-5,0.0012179305
RH_AVG_t-5,0.0012154672
RH_MIN_t-5,0.0012004208
TEM_MAX_t-0,0.001193962
RAIN_ACC_7_t-5,0.0011480047
TEMP_RANGE_MM_21_t-1,0.0010887323
TEMP_RANGE_MM_7_t-6,0.0010862676
WEEK_OF_YEAR_t-3,0.0010826845
WEEK_OF_YEAR_t-6,0.0010787272
RH_AVG_t-4,0.0010491953
RH_MM_7_t-6,0.0010397673
TEMP_RANGE_MM_28_t-1,0.0010311364
RH_MM_28_t-5,0.001029375
TEMP_RANGE_MM_28_t-5,0.0009806895
CASES_MM_14_t-1,0.0009795309
RAIN_t-1,0.0009691431
TEMP_RANGE_MM_14_t-1,0.00095895474
TEMP_RANGE_MM_7_t-3,0.0009343913
TEMP_RANGE_MM_21_t-0,0.00091624475
RH_MM_28_t-4,0.00090957416
RH_MM_21_t-1,0.00090286724
TEM_MAX_t-6,0.00088750676
TEM_AVG_MM_7_t-6,0.0008614978
TEM_MIN_t-2,0.0008474296
CASES_MM_7_t-6,0.0008449707
TEM_MAX_t-3,0.00081177364
RAIN_ACC_28_t-1,0.0007863517
CASES_MM_14_t-6,0.00077837496
TEM_AVG_MM_28_t-3,0.0007622873
RAIN_ACC_21_t-6,0.0007502715
RAIN_ACC_21_t-3,0.00073802995
RH_MIN_t-4,0.00071369176
RAIN_ACC_28_t-0,0.0006981451
CASES_MM_14_t-2,0.0006969417
RAIN_ACC_14_t-6,0.00069635594
IDEAL_TEMP_t-1,0.00069584005
TEM_AVG_MM_21_t-3,0.0006840584
RAIN_ACC_28_t-4,0.00066542346
CASES_MM_14_t-4,0.00064124534
TEM_AVG_MM_14_t-6,0.0006256921
TEM_AVG_MM_14_t-5,0.0006100044
WEEK_OF_YEAR_t-4,0.0006049312
TEM_MIN_t-3,0.0006019691
CASES_LAG_5_t-5,0.0005856266
RAIN_ACC_28_t-2,0.00058146403
TEM_AVG_MM_7_t-4,0.00057992316
TEM_AVG_MM_21_t-1,0.00053946144
CASES_MM_21_t-6,0.00053129863
CASES_MM_21_t-1,0.0005263884
IDEAL_TEMP_t-3,0.000497402
CASES_MM_28_t-4,0.0004888618
TEM_AVG_MM_14_t-3,0.00048036643
RH_MM_7_t-4,0.00044431112
SIGNIFICANT_RAIN_t-1,0.00044254411
CASES_MM_21_t-5,0.00042085905
RH_MM_14_t-5,0.00040657725
TEM_MIN_t-6,0.0004015485
CASES_MM_28_t-0,0.0003972435
RH_MIN_t-3,0.0003910527
TEM_AVG_t-6,0.000369936
RH_MM_28_t-2,0.00036344578
RAIN_ACC_21_t-1,0.0003469606
RH_MM_14_t-4,0.0003379434
SIGNIFICANT_RAIN_t-0,0.000337728
SIGNIFICANT_RAIN_t-6,0.000329554
RAIN_ACC_14_t-3,0.00032281887
CASES_MM_28_t-1,0.00029915042
CASES_MM_21_t-4,0.00026824896
CASES_MM_21_t-3,0.00022882684
SIGNIFICANT_RAIN_t-3,0.0002202956
TEM_AVG_MM_21_t-0,0.00021712064
CASES_LAG_5_t-0,0.00021549112
IDEAL_TEMP_t-4,0.00020726305
TEM_AVG_MM_28_t-4,0.00018941751
CASES_MM_14_t-3,0.00018873792
CASES_LAG_6_t-2,0.00018282891
CASES_LAG_6_t-3,0.0001680524
CASES_LAG_4_t-1,0.00016567938
TEM_AVG_MM_14_t-0,0.00016508848
TEM_AVG_MM_14_t-4,0.00016044061
CASES_LAG_3_t-1,0.00015313699
SIGNIFICANT_RAIN_t-4,0.00011016863
CASES_LAG_4_t-5,8.071175e-05
IDEAL_TEMP_t-6,7.9148886e-05
CASES_LAG_3_t-3,7.558556e-05
IDEAL_TEMP_t-5,6.207614e-05
TEM_AVG_MM_21_t-2,3.112454e-05
SIGNIFICANT_RAIN_t-2,5.6388963e-06
EXTREME_TEMP_t-6,0.0
EXTREME_TEMP_t-3,0.0
EXTREME_RAIN_t-3,0.0
CASES_ACC_7_t-3,0.0
RAIN_MM_7_t-3,0.0
CASES_LAG_2_t-4,0.0
RAIN_MM_28_t-4,0.0
CASES_LAG_6_t-4,0.0
CASES_ACC_28_t-4,0.0
CASES_ACC_14_t-4,0.0
RAIN_MM_14_t-4,0.0
CASES_ACC_21_t-4,0.0
RAIN_MM_21_t-4,0.0
RAIN_MM_7_t-6,0.0
CASES_ACC_7_t-6,0.0
EXTREME_RAIN_t-6,0.0
RAIN_MM_14_t-0,0.0
RAIN_MM_21_t-0,0.0
CASES_ACC_21_t-0,0.0
CASES_ACC_28_t-0,0.0
RAIN_MM_28_t-0,0.0
CASES_LAG_5_t-3,0.0
RAIN_MM_28_t-3,0.0
RAIN_MM_7_t-4,0.0
CASES_ACC_7_t-4,0.0
EXTREME_RAIN_t-4,0.0
EXTREME_TEMP_t-4,0.0
RAIN_MM_21_t-3,0.0
CASES_ACC_28_t-3,0.0
RAIN_MM_14_t-3,0.0
CASES_ACC_21_t-3,0.0
CASES_ACC_14_t-3,0.0
CASES_LAG_5_t-4,0.0
CASES_ACC_28_t-2,0.0
RAIN_MM_21_t-2,0.0
RAIN_MM_28_t-2,0.0
CASES_LAG_4_t-2,0.0
EXTREME_RAIN_t-2,0.0
RAIN_MM_7_t-2,0.0
CASES_ACC_7_t-2,0.0
EXTREME_TEMP_t-2,0.0
RAIN_MM_28_t-5,0.0
CASES_ACC_28_t-5,0.0
IDEAL_TEMP_t-2,0.0
CASES_LAG_6_t-5,0.0
RAIN_MM_14_t-5,0.0
CASES_ACC_14_t-5,0.0
CASES_ACC_21_t-2,0.0
RAIN_MM_14_t-2,0.0
CASES_LAG_3_t-2,0.0
CASES_ACC_21_t-5,0.0
RAIN_MM_21_t-5,0.0
CASES_ACC_14_t-2,0.0
EXTREME_TEMP_t-1,0.0
RAIN_MM_7_t-5,0.0
CASES_ACC_7_t-5,0.0
EXTREME_TEMP_t-5,0.0
EXTREME_RAIN_t-5,0.0
CASES_LAG_2_t-2,0.0
RAIN_MM_28_t-6,0.0
CASES_ACC_28_t-1,0.0
CASES_ACC_14_t-1,0.0
RAIN_MM_7_t-1,0.0
CASES_ACC_7_t-1,0.0
CASES_ACC_28_t-6,0.0
RAIN_MM_28_t-1,0.0
RAIN_MM_14_t-1,0.0
RAIN_MM_21_t-1,0.0
CASES_ACC_21_t-1,0.0
CASES_LAG_5_t-1,0.0
RAIN_MM_21_t-6,0.0
EXTREME_TEMP_t-0,0.0
RAIN_MM_14_t-6,0.0
CASES_ACC_14_t-6,0.0
IDEAL_TEMP_t-0,0.0
CASES_ACC_21_t-6,0.0
WEEK_OF_YEAR_t-0,0.0
CASES_ACC_7_t-0,0.0
RAIN_MM_7_t-0,0.0
EXTREME_RAIN_t-0,0.0
CASES_ACC_14_t-0,0.0
CASES_LAG_2_t-0,0.0
CASES_LAG_3_t-0,0.0
CASES_LAG_4_t-0,0.0
CASES_LAG_6_t-0,0.0
