Feature,Importance
CASES_ACC_7_t-0,0.22057925000395368
CASES_MM_7_t-0,0.1883646062856298
CASES_ACC_14_t-0,0.13021565874220692
CASES_MM_14_t-0,0.1045924496712309
CASES_LAG_1_t-0,0.09130269640223587
CASES_ACC_21_t-0,0.05877499379334861
CASES_MM_21_t-0,0.05214997138137744
CASES_LAG_2_t-0,0.03803558491398439
CASES_MM_28_t-0,0.03584224833042054
CASES_ACC_28_t-0,0.032368339979020375
CASES_LAG_3_t-0,0.02161068199945087
CASES_LAG_6_t-0,0.0109763874262885
CASES_LAG_4_t-0,0.008896464778440152
CASES_LAG_5_t-0,0.0062906662924120315
